#BGC Name	Family Number
GD_ST_contig_18263816.region001	2920
GD_ST_contig_18266361.region001	2921
GD_ST_contig_18661744.region001	2930
GD_ST_contig_18775541.region001	2935
GD_ST_contig_19256071.region001	2943
GD_ST_contig_19319984.region001	2944
GD_ST_contig_19794404.region001	2959
GD_ST_contig_19963258.region001	2964
GD_ST_contig_20135236.region001	2966
GD_ST_contig_21715399.region001	3005
GD_ST_contig_21863811.region001	3007
GD_ZH_contig_9195269.region001	3007
HN_SY_contig_34528079.region001	3007
HN_SY_contig_7986766.region001	3007
GD_ST_contig_22966730.region001	3024
GD_ST_contig_23845253.region001	3034
GD_ST_contig_23960823.region001	3036
GD_ST_contig_24320806.region001	3044
GD_ST_contig_24329831.region001	3045
GD_ST_contig_24338507.region001	3046
GD_ST_contig_24479281.region001	3047
GD_ST_contig_8086298.region001	3047
GD_ST_contig_24672316.region001	3050
GD_ST_contig_2543071.region001	3068
GD_ST_contig_25461139.region001	3069
GD_ST_contig_25652283.region001	3071
GD_ST_contig_25976314.region001	3075
GD_ST_contig_26210141.region001	3078
GD_ST_contig_26306497.region001	3079
GD_ST_contig_26587334.region001	3084
GD_ST_contig_2876290.region001	3088
GD_ST_contig_3196150.region001	3094
GD_ST_contig_3250876.region001	3095
GD_ST_contig_3373341.region001	3096
SD_DY_contig_17932626.region001	3096
ZJ_NB_contig_4210518.region001	3096
ZJ_WZ_contig_10574906.region001	3096
ZJ_WZ_contig_5204058.region001	3096
ZJ_WZ_contig_9639152.region001	3096
FJ_XM_contig_24932104.region001	3110
GD_ST_contig_4006385.region001	3110
ZJ_NB_contig_10317887.region001	3110
GD_ST_contig_413351.region001	3111
GD_ST_contig_4308221.region001	3120
GD_ST_contig_4676869.region001	3128
GD_ST_contig_499982.region001	3134
GD_ST_contig_5348169.region001	3141
GD_ST_contig_5463286.region001	3143
GD_ST_contig_5506199.region001	3144
GD_ST_contig_6090584.region001	3161
GD_ST_contig_6145624.region001	3162
GD_ST_contig_6145992.region001	3163
GD_ST_contig_6968607.region001	3178
GD_ST_contig_7023274.region001	3179
GD_ST_contig_7073652.region001	3180
GD_ST_contig_7401905.region001	3191
GD_ST_contig_7769404.region001	3197
GD_ZH_contig_16429043.region001	3197
GD_ZH_contig_6837461.region001	3197
HN_SY_contig_15796390.region001	3197
HN_SY_contig_16433654.region001	3197
HN_SY_contig_33156830.region001	3197
JS_LYG_contig_813220.region001	3197
LN_DD_contig_20349247.region001	3197
SD_DY_contig_18356861.region001	3197
SD_DY_contig_20088589.region001	3197
SD_DY_contig_2295544.region001	3197
SD_DY_contig_23195637.region001	3197
SD_DY_contig_24637296.region001	3197
SD_DY_contig_5225455.region001	3197
SD_QD_contig_4419488.region001	3197
SD_QD_contig_5762010.region001	3197
SD_QD_contig_9124182.region001	3197
ZJ_WZ_contig_5855354.region001	3197
GD_ST_contig_7788705.region001	3198
GD_ST_contig_7913890.region001	3200
GD_ST_contig_8416256.region001	3212
GD_ST_contig_8863659.region001	3220
GD_ST_contig_9060030.region001	3224
GD_ST_contig_946965.region001	3236
GD_ST_contig_9801551.region001	3242
GD_ST_contig_994955.region001	3244
GD_ZH_contig_1033906.region001	3254
GD_ZH_contig_10447013.region001	3256
GD_ZH_contig_10450014.region001	3257
GD_ZH_contig_10480321.region001	3258
GD_ZH_contig_10505396.region001	3260
GD_ZH_contig_1057872.region001	3263
GD_ZH_contig_10806400.region001	3269
GD_ZH_contig_10989498.region001	3275
GD_ZH_contig_11182637.region001	3285
GD_ZH_contig_11187011.region001	3286
GD_ZH_contig_11297658.region001	3288
GD_ZH_contig_11393162.region001	3291
GD_ZH_contig_11491528.region001	3294
GD_ZH_contig_11554550.region001	3297
GD_ZH_contig_11700804.region001	3301
GD_ZH_contig_11920709.region001	3305
GD_ZH_contig_11938781.region001	3307
GD_ZH_contig_11962797.region001	3308
GD_ZH_contig_12190623.region001	3310
GD_ZH_contig_12482744.region001	3315
GD_ZH_contig_12969559.region001	3325
GD_ZH_contig_12974443.region001	3326
GD_ZH_contig_13216337.region001	3331
GD_ZH_contig_13229836.region001	3332
GD_ZH_contig_13254315.region001	3333
GD_ZH_contig_13260165.region001	3334
GD_ZH_contig_13643586.region001	3341
GD_ZH_contig_13764930.region001	3342
GD_ZH_contig_14224860.region001	3348
GD_ZH_contig_1451428.region001	3356
GD_ZH_contig_14663506.region002	3365
GD_ZH_contig_15193249.region001	3370
GD_ZH_contig_15304732.region001	3377
ZJ_WZ_contig_25658448.region001	3377
GD_ZH_contig_15368336.region001	3379
GD_ZH_contig_15448967.region001	3380
GD_ZH_contig_15455697.region001	3382
GD_ZH_contig_1550518.region001	3383
GD_ZH_contig_15587974.region001	3387
GD_ZH_contig_15682576.region001	3389
GD_ST_contig_20937887.region001	3390
GD_ZH_contig_15685282.region001	3390
GD_ZH_contig_15771047.region001	3393
GD_ZH_contig_15934894.region001	3395
GD_ST_contig_11229960.region001	3396
GD_ST_contig_3015468.region001	3396
GD_ZH_contig_15967899.region001	3396
ZJ_WZ_contig_9611863.region001	3396
GD_ZH_contig_16308318.region001	3399
GD_ZH_contig_16621459.region001	3405
GD_ZH_contig_16873295.region001	3408
GD_ZH_contig_11053742.region001	3416
GD_ZH_contig_1704384.region001	3416
GD_ZH_contig_20697680.region001	3416
GD_ZH_contig_23769194.region001	3416
GD_ZH_contig_1714850.region001	3419
GD_ZH_contig_17294908.region001	3422
HN_SY_contig_19537929.region001	3422
SD_DY_contig_17929086.region001	3422
SD_DY_contig_20477909.region001	3422
SD_DY_contig_25976445.region001	3422
ZJ_WZ_contig_17742385.region001	3422
GD_ZH_contig_17484462.region001	3427
JS_YC_contig_23649895.region001	3427
GD_ZH_contig_17630677.region001	3431
GD_ZH_contig_18753543.region001	3459
GD_ZH_contig_19709380.region001	3474
GD_ZH_contig_19768489.region001	3477
GD_ZH_contig_20049290.region001	3487
LN_DD_contig_1932057.region001	3487
LN_DD_contig_25299193.region001	3487
GD_ZH_contig_20353209.region001	3493
GD_ZH_contig_20360840.region001	3494
GD_ZH_contig_20709471.region001	3505
GD_ZH_contig_21030047.region001	3513
HN_SY_contig_4112538.region001	3513
GD_ZH_contig_21233928.region001	3517
GD_ZH_contig_2138981.region001	3524
GD_ZH_contig_22211400.region001	3533
GD_ZH_contig_22468248.region001	3542
GD_ZH_contig_2254845.region001	3545
GD_ZH_contig_22704700.region001	3550
GD_ST_contig_20315220.region001	3552
GD_ST_contig_24979556.region001	3552
GD_ZH_contig_18934136.region001	3552
GD_ZH_contig_22740977.region001	3552
HN_SY_contig_10722755.region001	3552
HN_SY_contig_2457843.region001	3552
JS_LYG_contig_1717792.region001	3552
JS_LYG_contig_4273631.region001	3552
JS_LYG_contig_8550395.region001	3552
LN_DD_contig_5864188.region001	3552
LN_DD_contig_7159200.region001	3552
SD_DY_contig_13174547.region001	3552
SD_DY_contig_15738582.region001	3552
SD_DY_contig_21574971.region001	3552
SD_DY_contig_3075865.region001	3552
SD_DY_contig_6805886.region001	3552
SD_QD_contig_2704790.region001	3552
SD_QD_contig_5748928.region001	3552
SD_QD_contig_928358.region001	3552
SD_QD_contig_9907068.region001	3552
ZJ_NB_contig_15301682.region001	3552
ZJ_WZ_contig_8482232.region001	3552
GD_ZH_contig_22987582.region001	3558
GD_ZH_contig_2357645.region001	3570
GD_ZH_contig_23591698.region001	3571
GD_ZH_contig_23790124.region001	3578
GD_ZH_contig_24026580.region001	3584
GD_ZH_contig_24119663.region001	3588
GD_ZH_contig_24475604.region001	3596
GD_ZH_contig_24573618.region001	3598
GD_ZH_contig_24896715.region001	3606
GD_ZH_contig_25074780.region001	3610
JS_LYG_contig_12375986.region001	3610
JS_YC_contig_25899018.region001	3610
SD_QD_contig_18601582.region001	3610
ZJ_NB_contig_6274699.region001	3610
GD_ZH_contig_25086194.region001	3611
GD_ZH_contig_25109021.region001	3612
GD_ZH_contig_25558588.region001	3624
FJ_XM_contig_6144647.region001	3638
GD_ZH_contig_24368148.region001	3638
GD_ZH_contig_26135987.region001	3638
GX_BH_contig_33769451.region001	3638
HN_SY_contig_1086357.region001	3638
HN_SY_contig_1791419.region001	3638
LN_DD_contig_19908357.region001	3638
SD_QD_contig_12220853.region001	3638
SD_QD_contig_20859090.region001	3638
SD_QD_contig_21595149.region001	3638
SD_QD_contig_4970758.region001	3638
ZJ_NB_contig_3017658.region001	3638
GD_ZH_contig_11336618.region001	3644
GD_ZH_contig_16910736.region001	3644
GD_ZH_contig_26548466.region001	3644
GX_BH_contig_33475434.region001	3644
GX_BH_contig_8295548.region001	3644
SD_DY_contig_4062757.region001	3644
SD_QD_contig_12648874.region001	3644
ZJ_NB_contig_10081781.region001	3644
GD_ZH_contig_26729064.region001	3645
GD_ZH_contig_26795508.region001	3646
GD_ZH_contig_26806003.region001	3647
GD_ZH_contig_26873247.region001	3650
SD_DY_contig_20319974.region001	3650
GD_ZH_contig_2721756.region001	3655
GD_ZH_contig_350568.region001	3670
GD_ZH_contig_3646268.region001	3672
GD_ZH_contig_4147373.region001	3682
GD_ZH_contig_4220545.region001	3684
GD_ZH_contig_4655867.region001	3694
GD_ZH_contig_472991.region001	3696
GD_ZH_contig_5042273.region001	3702
GD_ZH_contig_5082637.region001	3703
GD_ZH_contig_5388343.region001	3710
GD_ZH_contig_5796969.region001	3720
GD_ZH_contig_6097759.region001	3726
GD_ZH_contig_6160033.region001	3728
GD_ZH_contig_6393496.region001	3733
GD_ZH_contig_6465674.region001	3736
GD_ZH_contig_6490893.region001	3738
SD_DY_contig_4747454.region001	3738
GD_ZH_contig_6759006.region001	3742
GD_ZH_contig_6974854.region001	3749
GD_ZH_contig_7049771.region001	3750
JS_YC_contig_22658938.region001	3750
JS_YC_contig_22661191.region001	3750
LN_DD_contig_7838400.region001	3750
SD_DY_contig_10956370.region001	3750
SD_DY_contig_10984220.region001	3750
SD_DY_contig_15609198.region001	3750
SD_DY_contig_16193954.region001	3750
SD_DY_contig_20018919.region001	3750
SD_DY_contig_21186860.region001	3750
SD_DY_contig_23211322.region001	3750
ZJ_NB_contig_24573754.region001	3750
GD_ZH_contig_751102.region001	3759
GD_ZH_contig_7558866.region001	3761
GD_ZH_contig_7592191.region001	3764
GD_ZH_contig_7973695.region001	3771
GD_ZH_contig_8117939.region001	3774
GD_ZH_contig_5422005.region001	3785
GD_ZH_contig_8479650.region001	3785
HN_SY_contig_23647319.region001	3785
HN_SY_contig_30495721.region001	3785
HN_SY_contig_30840075.region001	3785
GD_ZH_contig_8853291.region001	3796
GD_ZH_contig_9171408.region001	3801
GD_ZH_contig_925149.region001	3806
GD_ZH_contig_9883121.region001	3818
JS_LYG_contig_5507689.region001	3818
GD_ZH_contig_9934189.region001	3820
GD_ZH_contig_9938502.region001	3821
GX_BH_contig_10070611.region001	3824
GX_BH_contig_1010100.region001	3825
GX_BH_contig_10194139.region001	3828
GX_BH_contig_10205505.region001	3829
GX_BH_contig_5742228.region001	3829
FJ_XM_contig_13204604.region001	3834
FJ_XM_contig_16504324.region001	3834
FJ_XM_contig_20019707.region001	3834
FJ_XM_contig_21338594.region001	3834
GD_ST_contig_2142516.region001	3834
GX_BH_contig_10278212.region001	3834
GX_BH_contig_3268090.region001	3834
GX_BH_contig_4654355.region001	3834
HN_SY_contig_13699430.region001	3834
HN_SY_contig_17432462.region001	3834
HN_SY_contig_24457437.region001	3834
HN_SY_contig_27828878.region001	3834
JS_LYG_contig_11645590.region001	3834
JS_LYG_contig_8216209.region001	3834
GX_BH_contig_10342472.region001	3835
GD_ST_contig_14122494.region001	3840
GD_ZH_contig_9087976.region001	3840
GD_ZH_contig_9572792.region001	3840
GX_BH_contig_10591095.region001	3840
GX_BH_contig_32389621.region001	3840
HN_SY_contig_13549152.region001	3840
HN_SY_contig_29701435.region001	3840
HN_SY_contig_4021957.region001	3840
HN_SY_contig_6652238.region001	3840
JS_LYG_contig_14434570.region001	3840
JS_YC_contig_1199444.region001	3840
JS_YC_contig_18374945.region001	3840
LN_DD_contig_24758563.region001	3840
LN_DD_contig_262266.region001	3840
LN_DD_contig_2931631.region001	3840
LN_DD_contig_6097933.region001	3840
SD_DY_contig_12710733.region001	3840
SD_DY_contig_17804662.region001	3840
SD_DY_contig_20108820.region001	3840
SD_DY_contig_20529913.region001	3840
SD_DY_contig_2315918.region001	3840
SD_DY_contig_24728703.region001	3840
SD_DY_contig_2476440.region001	3840
SD_DY_contig_4683975.region001	3840
SD_DY_contig_5634601.region001	3840
SD_DY_contig_8796723.region001	3840
SD_DY_contig_9707798.region001	3840
SD_QD_contig_10358863.region001	3840
SD_QD_contig_18245277.region001	3840
SD_QD_contig_3945236.region001	3840
SD_QD_contig_4280079.region001	3840
SD_QD_contig_6343844.region001	3840
ZJ_NB_contig_12217902.region001	3840
ZJ_NB_contig_12255980.region001	3840
ZJ_NB_contig_21688632.region001	3840
ZJ_WZ_contig_10967624.region001	3840
ZJ_WZ_contig_14365172.region001	3840
ZJ_WZ_contig_17495314.region001	3840
ZJ_WZ_contig_9798746.region001	3840
ZJ_WZ_contig_9923356.region001	3840
GX_BH_contig_1080783.region001	3842
GD_ZH_contig_10334219.region001	3843
GD_ZH_contig_14585737.region001	3843
GD_ZH_contig_2698405.region001	3843
GX_BH_contig_10937431.region001	3843
JS_YC_contig_16021573.region001	3843
ZJ_WZ_contig_16698934.region001	3843
GX_BH_contig_11559978.region001	3850
GX_BH_contig_12734561.region001	3868
GX_BH_contig_12786317.region001	3870
GX_BH_contig_13198100.region001	3873
GX_BH_contig_13236310.region001	3874
GX_BH_contig_13436386.region001	3879
GX_BH_contig_13691841.region001	3883
GX_BH_contig_14905298.region001	3906
GX_BH_contig_15115072.region001	3909
GX_BH_contig_1519316.region001	3914
GX_BH_contig_15730244.region001	3920
GX_BH_contig_15833033.region001	3922
GX_BH_contig_1586683.region001	3923
GX_BH_contig_16258277.region001	3928
GX_BH_contig_16403714.region001	3931
GX_BH_contig_16477031.region001	3933
GX_BH_contig_16674494.region001	3935
GX_BH_contig_1823229.region001	3951
GX_BH_contig_18310404.region001	3954
GX_BH_contig_18343453.region001	3955
GD_ST_contig_6033701.region001	3960
GX_BH_contig_18494257.region001	3960
GX_BH_contig_29572950.region001	3960
HN_SY_contig_14027799.region001	3960
HN_SY_contig_4350780.region001	3960
HN_SY_contig_8335530.region001	3960
LN_DD_contig_22189433.region001	3960
LN_DD_contig_3930125.region001	3960
SD_QD_contig_183065.region001	3960
SD_QD_contig_21321412.region001	3960
GX_BH_contig_16036022.region001	3967
GX_BH_contig_19018251.region001	3967
GX_BH_contig_19084213.region001	3968
GX_BH_contig_20167490.region002	3983
GX_BH_contig_20731538.region001	3988
GX_BH_contig_2078608.region001	3989
GD_ZH_contig_15704338.region001	3995
GX_BH_contig_16667050.region001	3995
GX_BH_contig_21427561.region001	3995
GX_BH_contig_33144114.region001	3995
LN_DD_contig_6567708.region001	3995
ZJ_NB_contig_3442412.region001	3995
ZJ_WZ_contig_7897429.region001	3995
GD_ST_contig_19051624.region001	3999
GD_ZH_contig_3134684.region001	3999
GX_BH_contig_21558161.region001	3999
GX_BH_contig_29198574.region001	3999
HN_SY_contig_10712669.region001	3999
HN_SY_contig_13110987.region001	3999
HN_SY_contig_25956052.region001	3999
HN_SY_contig_27352479.region001	3999
HN_SY_contig_28935920.region001	3999
HN_SY_contig_4407694.region001	3999
HN_SY_contig_4498893.region001	3999
HN_SY_contig_691724.region001	3999
JS_LYG_contig_14631053.region001	3999
JS_LYG_contig_6544781.region001	3999
LN_DD_contig_10405662.region001	3999
LN_DD_contig_22375358.region001	3999
SD_DY_contig_12503352.region001	3999
SD_DY_contig_16855527.region001	3999
SD_DY_contig_20216080.region001	3999
SD_DY_contig_20839885.region001	3999
SD_DY_contig_21745244.region001	3999
SD_DY_contig_5049439.region001	3999
ZJ_WZ_contig_24831745.region001	3999
ZJ_WZ_contig_25805065.region001	3999
GX_BH_contig_2194985.region001	4008
GX_BH_contig_22645854.region001	4019
ZJ_WZ_contig_10043740.region001	4019
FJ_XM_contig_24052724.region001	4025
GX_BH_contig_22898418.region001	4025
JS_YC_contig_16033630.region001	4025
GX_BH_contig_2364428.region001	4035
GX_BH_contig_23736266.region001	4037
GX_BH_contig_23830982.region001	4038
GX_BH_contig_18438520.region001	4040
GX_BH_contig_23940918.region001	4040
HN_SY_contig_18244650.region001	4040
HN_SY_contig_27942486.region001	4040
HN_SY_contig_29720165.region001	4040
HN_SY_contig_33318746.region001	4040
GX_BH_contig_24087949.region001	4042
GX_BH_contig_24591472.region001	4051
GX_BH_contig_24642363.region001	4053
GX_BH_contig_24689953.region001	4056
GX_BH_contig_2507503.region002	4062
GX_BH_contig_25226217.region001	4068
GX_BH_contig_25580373.region001	4071
GX_BH_contig_25638191.region001	4072
GD_ST_contig_24029008.region001	4074
GX_BH_contig_25748263.region001	4074
GX_BH_contig_28949178.region001	4074
GX_BH_contig_8395645.region001	4074
SD_DY_contig_18857257.region001	4074
SD_DY_contig_27079922.region001	4074
GX_BH_contig_25848288.region001	4075
LN_DD_contig_9320620.region001	4075
SD_QD_contig_20090643.region001	4075
GX_BH_contig_26421917.region001	4081
GX_BH_contig_27072363.region001	4089
FJ_XM_contig_32091600.region001	4091
GX_BH_contig_19604588.region001	4091
GX_BH_contig_27375180.region001	4091
ZJ_WZ_contig_26772727.region001	4091
GX_BH_contig_28312508.region001	4100
GX_BH_contig_28831376.region001	4102
GX_BH_contig_29314756.region001	4109
GX_BH_contig_29427728.region001	4110
GX_BH_contig_30114697.region001	4118
GX_BH_contig_28310129.region001	4121
GX_BH_contig_30400734.region001	4121
JS_LYG_contig_3913441.region001	4121
JS_YC_contig_23677883.region001	4121
JS_YC_contig_3378695.region001	4121
JS_YC_contig_659101.region001	4121
SD_DY_contig_8817148.region001	4121
GX_BH_contig_30843787.region001	4125
GX_BH_contig_31076881.region001	4126
GX_BH_contig_31098300.region001	4127
GX_BH_contig_3199633.region001	4134
GX_BH_contig_32386973.region001	4139
GX_BH_contig_32392805.region001	4141
GX_BH_contig_32425763.region001	4142
GX_BH_contig_32446538.region001	4143
GX_BH_contig_32470050.region001	4146
GX_BH_contig_32636730.region001	4149
GD_ST_contig_20014836.region001	4153
GX_BH_contig_32910462.region001	4153
GX_BH_contig_33176036.region001	4158
GX_BH_contig_33405418.region001	4165
SD_DY_contig_17011860.region001	4165
ZJ_WZ_contig_20973092.region001	4165
GX_BH_contig_3448683.region001	4178
GX_BH_contig_3693063.region001	4183
GX_BH_contig_5057668.region001	4195
ZJ_WZ_contig_7429890.region001	4195
GX_BH_contig_5420811.region001	4200
GX_BH_contig_5480188.region001	4201
GX_BH_contig_6043690.region001	4208
GX_BH_contig_6457212.region001	4216
ZJ_WZ_contig_5071952.region001	4216
GX_BH_contig_7394459.region001	4230
GX_BH_contig_8680612.region001	4248
GX_BH_contig_9964672.region001	4248
GX_BH_contig_9375672.region001	4257
GX_BH_contig_9689476.region001	4261
HN_SY_contig_10001047.region001	4266
HN_SY_contig_9319926.region001	4266
HN_SY_contig_10282575.region001	4274
HN_SY_contig_10458240.region001	4279
HN_SY_contig_10483413.region001	4281
HN_SY_contig_10753762.region001	4291
HN_SY_contig_10776316.region001	4292
HN_SY_contig_10786892.region001	4294
HN_SY_contig_10976708.region001	4300
HN_SY_contig_11031887.region001	4301
HN_SY_contig_1122184.region001	4306
HN_SY_contig_11273986.region001	4307
HN_SY_contig_11487630.region001	4321
HN_SY_contig_11539791.region001	4323
HN_SY_contig_27264462.region001	4323
HN_SY_contig_9280939.region001	4323
SD_DY_contig_1735125.region001	4323
SD_DY_contig_1792405.region001	4323
SD_DY_contig_23459758.region001	4323
SD_DY_contig_24163227.region001	4323
SD_QD_contig_11210935.region001	4323
ZJ_NB_contig_1191264.region001	4323
ZJ_WZ_contig_7574250.region001	4323
HN_SY_contig_11719616.region001	4328
HN_SY_contig_11734991.region001	4329
HN_SY_contig_11734991.region002	4330
HN_SY_contig_12265965.region001	4341
HN_SY_contig_12290158.region001	4342
HN_SY_contig_12290739.region001	4343
HN_SY_contig_12441281.region001	4344
SD_QD_contig_30764039.region001	4344
HN_SY_contig_12483767.region001	4347
HN_SY_contig_12569236.region001	4349
HN_SY_contig_12662041.region001	4354
HN_SY_contig_13098622.region001	4364
HN_SY_contig_13116292.region001	4367
HN_SY_contig_13164163.region001	4371
HN_SY_contig_13171000.region001	4372
HN_SY_contig_13273584.region001	4374
HN_SY_contig_13291040.region001	4376
HN_SY_contig_13408442.region001	4386
HN_SY_contig_13439819.region001	4389
HN_SY_contig_13500766.region001	4390
HN_SY_contig_13715674.region001	4396
HN_SY_contig_13784673.region001	4398
GD_ZH_contig_13358595.region001	4401
HN_SY_contig_13876404.region001	4401
HN_SY_contig_6564202.region001	4401
HN_SY_contig_14172014.region001	4417
HN_SY_contig_1471162.region001	4424
HN_SY_contig_1482582.region001	4429
HN_SY_contig_15159903.region001	4439
HN_SY_contig_15299645.region001	4442
HN_SY_contig_15734526.region001	4450
HN_SY_contig_15829486.region001	4453
HN_SY_contig_161754.region001	4460
HN_SY_contig_1653009.region001	4469
HN_SY_contig_16617557.region001	4475
HN_SY_contig_16689619.region001	4476
HN_SY_contig_16773070.region001	4478
GD_ZH_contig_4284290.region001	4479
HN_SY_contig_16973982.region001	4479
HN_SY_contig_18766276.region001	4479
HN_SY_contig_3504864.region001	4479
HN_SY_contig_5315751.region001	4479
LN_DD_contig_9721466.region001	4479
SD_QD_contig_1576779.region001	4479
HN_SY_contig_17041217.region001	4480
HN_SY_contig_1748912.region001	4487
HN_SY_contig_17592482.region001	4490
HN_SY_contig_17758523.region001	4498
HN_SY_contig_18011797.region001	4504
HN_SY_contig_18251280.region001	4510
HN_SY_contig_18414119.region001	4521
HN_SY_contig_19518926.region001	4552
HN_SY_contig_19671979.region001	4560
HN_SY_contig_2004216.region001	4568
HN_SY_contig_20151760.region001	4571
HN_SY_contig_20680269.region001	4583
HN_SY_contig_21759048.region001	4617
HN_SY_contig_21997029.region001	4626
HN_SY_contig_22270933.region001	4632
HN_SY_contig_22403217.region001	4634
HN_SY_contig_22424940.region001	4635
HN_SY_contig_22428802.region001	4636
FJ_XM_contig_1220094.region001	4638
HN_SY_contig_22582413.region001	4638
LN_DD_contig_20955385.region001	4638
LN_DD_contig_23008642.region001	4638
LN_DD_contig_3544182.region001	4638
LN_DD_contig_5313497.region001	4638
LN_DD_contig_6012201.region001	4638
SD_DY_contig_10876004.region001	4638
SD_DY_contig_3848659.region001	4638
SD_DY_contig_732132.region001	4638
ZJ_WZ_contig_8310022.region001	4638
HN_SY_contig_22664824.region001	4642
HN_SY_contig_22715095.region001	4643
HN_SY_contig_229929.region001	4655
HN_SY_contig_23007081.region001	4656
HN_SY_contig_23374379.region001	4662
HN_SY_contig_23733360.region001	4674
HN_SY_contig_10066258.region001	4676
HN_SY_contig_2382104.region001	4676
HN_SY_contig_2982758.region001	4676
HN_SY_contig_8990772.region001	4676
JS_LYG_contig_18477731.region001	4676
LN_DD_contig_22899746.region001	4676
SD_DY_contig_8198593.region001	4676
HN_SY_contig_24152621.region001	4684
HN_SY_contig_24424232.region001	4689
JS_LYG_contig_6340539.region001	4689
LN_DD_contig_2484543.region001	4689
SD_DY_contig_1014530.region001	4689
SD_DY_contig_20972572.region001	4689
SD_DY_contig_22883991.region001	4689
SD_DY_contig_23239084.region001	4689
SD_DY_contig_27513686.region001	4689
SD_QD_contig_2165179.region001	4689
HN_SY_contig_24528214.region001	4693
HN_SY_contig_24805121.region001	4700
HN_SY_contig_25215618.region001	4705
