#BGC Name	Family Number
GD_ST_contig_13406871.region001	2826
GD_ST_contig_1354545.region001	2828
GD_ST_contig_14006802.region001	2832
GD_ST_contig_14543701.region001	2840
GD_ST_contig_26383914.region001	2840
GD_ST_contig_14652611.region001	2844
GD_ST_contig_14753406.region001	2848
GD_ST_contig_14795363.region001	2851
GD_ST_contig_15277559.region001	2861
GX_BH_contig_21666627.region001	2861
LN_DD_contig_9640425.region001	2861
GD_ST_contig_15285467.region001	2862
GD_ST_contig_15531878.region001	2864
GD_ST_contig_1562733.region001	2865
GD_ST_contig_15799092.region001	2868
GD_ST_contig_16157099.region001	2872
GD_ST_contig_16569042.region001	2876
GD_ST_contig_16729089.region001	2883
GD_ST_contig_16899770.region001	2888
GD_ST_contig_1704170.region001	2892
GD_ST_contig_17134539.region001	2896
GD_ST_contig_1721126.region001	2899
GD_ST_contig_17300169.region001	2902
SD_QD_contig_13487085.region001	2902
GD_ST_contig_17668215.region001	2906
GD_ST_contig_17781201.region001	2912
GD_ST_contig_17965925.region001	2914
GD_ST_contig_1814369.region001	2918
GD_ST_contig_18289324.region001	2922
BGC0001970	2926
BGC0001971	2926
GD_ST_contig_18468763.region001	2926
GD_ST_contig_18665190.region001	2931
GD_ST_contig_1875630.region001	2934
GD_ST_contig_18789920.region001	2936
GD_ST_contig_18999723.region001	2938
GD_ST_contig_19176385.region001	2942
GD_ST_contig_19523041.region001	2953
GD_ST_contig_19640593.region001	2955
GD_ST_contig_19753447.region001	2957
GD_ST_contig_19854287.region001	2961
GD_ST_contig_19929951.region001	2963
GD_ST_contig_20303877.region001	2969
GD_ST_contig_20310078.region001	2971
ZJ_WZ_contig_24681133.region001	2971
GD_ST_contig_20356608.region001	2976
GD_ST_contig_20418773.region001	2978
GD_ST_contig_20536648.region001	2980
GD_ST_contig_20690865.region001	2985
GD_ST_contig_20789739.region001	2987
GD_ST_contig_20839314.region001	2988
GD_ST_contig_21008856.region001	2991
GD_ST_contig_2126877.region001	2994
GD_ST_contig_21299755.region001	2995
GD_ST_contig_21447897.region001	3002
GD_ST_contig_21664336.region001	3003
GD_ST_contig_21941647.region001	3008
GD_ST_contig_22407408.region001	3014
GD_ST_contig_22650394.region001	3021
GD_ST_contig_23332466.region001	3028
GD_ST_contig_23778017.region001	3033
GD_ST_contig_23865847.region001	3035
GD_ST_contig_24027816.region001	3038
GD_ST_contig_24062421.region001	3040
GD_ST_contig_24306339.region001	3043
GD_ZH_contig_10629645.region001	3043
GD_ZH_contig_17502032.region001	3043
GD_ZH_contig_1795872.region001	3043
GD_ZH_contig_20714577.region001	3043
GD_ZH_contig_22001656.region001	3043
GD_ZH_contig_24042335.region001	3043
GD_ZH_contig_24067008.region002	3043
GD_ZH_contig_24719753.region001	3043
GD_ZH_contig_25188772.region002	3043
GX_BH_contig_10041411.region001	3043
GX_BH_contig_1021579.region001	3043
GX_BH_contig_10221047.region001	3043
GX_BH_contig_14648389.region001	3043
GX_BH_contig_24959123.region001	3043
GX_BH_contig_3192696.region001	3043
GX_BH_contig_53134.region001	3043
HN_SY_contig_10855060.region001	3043
HN_SY_contig_13573635.region001	3043
HN_SY_contig_16542087.region001	3043
HN_SY_contig_20179482.region001	3043
HN_SY_contig_30717839.region001	3043
HN_SY_contig_8733967.region001	3043
HN_SY_contig_98779.region001	3043
JS_LYG_contig_11431467.region001	3043
JS_LYG_contig_12086759.region001	3043
JS_LYG_contig_6969163.region001	3043
JS_YC_contig_10791769.region001	3043
LN_DD_contig_797121.region001	3043
SD_DY_contig_1574869.region001	3043
SD_DY_contig_22123948.region001	3043
SD_DY_contig_26539550.region001	3043
SD_DY_contig_26765356.region001	3043
SD_DY_contig_27127322.region001	3043
SD_DY_contig_5390535.region001	3043
SD_DY_contig_6213267.region001	3043
SD_QD_contig_13422033.region001	3043
ZJ_NB_contig_28121998.region001	3043
ZJ_NB_contig_4217584.region001	3043
ZJ_WZ_contig_14428677.region001	3043
ZJ_WZ_contig_21889627.region001	3043
ZJ_WZ_contig_25242890.region001	3043
ZJ_WZ_contig_3152282.region001	3043
ZJ_WZ_contig_3270308.region001	3043
GD_ST_contig_24982490.region001	3055
GD_ST_contig_25039707.region001	3057
GD_ST_contig_25098277.region001	3060
GD_ST_contig_25408909.region001	3066
GD_ST_contig_25421109.region001	3067
GD_ST_contig_25998070.region001	3076
GD_ST_contig_26513404.region001	3082
GD_ST_contig_2723415.region001	3087
GD_ZH_contig_24869802.region001	3087
SD_DY_contig_1493590.region001	3087
SD_DY_contig_20432720.region001	3087
GD_ST_contig_3759909.region001	3107
GD_ST_contig_3819176.region001	3108
GD_ST_contig_4219375.region001	3115
GD_ST_contig_4233322.region001	3116
GD_ST_contig_4247004.region001	3117
GD_ST_contig_4288057.region001	3119
GD_ST_contig_4570696.region001	3127
GD_ST_contig_4715699.region001	3129
GD_ST_contig_4723645.region001	3131
GD_ST_contig_5048280.region001	3136
GD_ST_contig_5074688.region001	3137
GD_ST_contig_5334362.region001	3140
GD_ST_contig_5646833.region001	3147
GD_ST_contig_5686130.region001	3149
GD_ST_contig_5704808.region001	3151
GD_ST_contig_58854.region001	3153
GD_ST_contig_597038.region001	3155
GD_ST_contig_6009247.region001	3156
GD_ST_contig_6145992.region001	3163
GD_ST_contig_63742.region001	3165
GD_ST_contig_6540491.region001	3169
SD_DY_contig_4676888.region001	3169
GD_ST_contig_6664474.region001	3170
GD_ST_contig_6788320.region001	3174
GD_ST_contig_7097183.region001	3182
GD_ST_contig_7137563.region001	3183
SD_DY_contig_109422.region001	3183
SD_DY_contig_13995951.region001	3183
SD_DY_contig_22790258.region001	3183
GD_ST_contig_7316005.region001	3186
GD_ST_contig_7512218.region001	3192
GD_ST_contig_7694385.region001	3196
GD_ST_contig_8093936.region001	3205
GD_ST_contig_8119804.region001	3206
GD_ST_contig_8437688.region001	3213
GD_ST_contig_8939036.region001	3221
GD_ST_contig_9028565.region001	3223
GD_ST_contig_9135843.region001	3225
GD_ST_contig_9148900.region001	3226
GD_ST_contig_9388882.region001	3232
GD_ST_contig_9603217.region001	3237
GD_ST_contig_9704057.region001	3241
GD_ST_contig_9900165.region001	3243
GD_ZH_contig_10060871.region001	3246
GD_ZH_contig_19281219.region001	3246
SD_DY_contig_21711109.region001	3246
GD_ZH_contig_10212396.region001	3250
GD_ST_contig_20601570.region001	3262
GD_ZH_contig_10516504.region001	3262
GD_ZH_contig_4848886.region001	3262
GD_ZH_contig_10846645.region001	3271
GD_ZH_contig_11529726.region001	3296
GD_ZH_contig_11911766.region001	3304
GD_ZH_contig_12529010.region001	3317
GD_ZH_contig_12853115.region001	3322
GD_ZH_contig_14303731.region001	3353
GD_ZH_contig_14441421.region001	3355
GD_ZH_contig_14588675.region001	3361
GD_ZH_contig_14646968.region001	3363
GD_ZH_contig_15200363.region001	3371
GD_ZH_contig_15455526.region001	3381
GD_ZH_contig_16222532.region001	3398
GD_ZH_contig_19975720.region001	3398
GD_ZH_contig_16752582.region001	3406
GD_ZH_contig_17011219.region001	3412
GD_ZH_contig_17615540.region001	3430
GD_ZH_contig_18021622.region002	3445
GD_ZH_contig_18753832.region001	3460
GD_ZH_contig_19026610.region001	3463
GD_ZH_contig_19401025.region001	3471
GD_ZH_contig_19698756.region001	3473
GD_ZH_contig_19737427.region001	3475
GD_ZH_contig_19952779.region001	3483
GD_ZH_contig_20748726.region001	3508
GD_ZH_contig_20899818.region001	3510
GD_ZH_contig_21177097.region001	3516
GD_ZH_contig_21242674.region001	3518
GD_ZH_contig_21300796.region001	3519
FJ_XM_contig_21225072.region001	3522
GD_ZH_contig_21355347.region001	3522
GD_ZH_contig_21371532.region001	3523
GD_ZH_contig_22356031.region001	3535
GD_ZH_contig_22371984.region001	3536
GD_ZH_contig_22718003.region001	3551
GD_ZH_contig_23350053.region001	3567
GD_ST_contig_2697381.region001	3580
GD_ZH_contig_23082997.region001	3580
GD_ZH_contig_23844816.region001	3580
GX_BH_contig_25176033.region001	3580
HN_SY_contig_2079427.region001	3580
HN_SY_contig_7013422.region001	3580
JS_LYG_contig_14604159.region001	3580
JS_LYG_contig_24103588.region001	3580
JS_YC_contig_3835443.region001	3580
LN_DD_contig_4857680.region001	3580
SD_QD_contig_16779813.region001	3580
SD_QD_contig_26755047.region001	3580
ZJ_NB_contig_1545690.region001	3580
ZJ_NB_contig_9120753.region001	3580
ZJ_WZ_contig_6650721.region001	3580
GD_ZH_contig_24465168.region001	3595
GD_ZH_contig_24639245.region001	3600
GD_ZH_contig_24780933.region001	3604
GD_ZH_contig_2504273.region001	3608
GD_ZH_contig_25071465.region001	3609
GD_ZH_contig_25286141.region001	3618
GD_ZH_contig_25392625.region001	3621
GD_ZH_contig_25511127.region001	3623
GD_ZH_contig_25702800.region001	3626
GD_ZH_contig_2603363.region001	3634
GD_ZH_contig_26086731.region001	3637
GD_ZH_contig_26260062.region001	3639
GD_ZH_contig_26314258.region001	3640
SD_QD_contig_18869754.region001	3640
GD_ZH_contig_26490559.region001	3643
GD_ZH_contig_2968930.region001	3658
GD_ZH_contig_3180865.region001	3661
GD_ZH_contig_3231974.region001	3662
GD_ZH_contig_3263855.region001	3663
GD_ZH_contig_3340264.region001	3665
GD_ZH_contig_3464287.region001	3667
GD_ZH_contig_4585893.region001	3691
GD_ZH_contig_5135688.region001	3705
GD_ZH_contig_56874.region001	3718
GD_ZH_contig_5770984.region001	3719
GD_ZH_contig_5811540.region001	3722
GD_ZH_contig_5867106.region001	3723
GD_ZH_contig_6449183.region001	3735
GD_ZH_contig_6606471.region001	3740
GD_ZH_contig_7111405.region001	3751
GD_ZH_contig_8398979.region001	3782
GD_ZH_contig_9832964.region001	3816
GD_ZH_contig_9848337.region001	3816
GX_BH_contig_10561831.region001	3837
GX_BH_contig_10576087.region001	3838
GX_BH_contig_11305323.region001	3846
GX_BH_contig_11437259.region001	3848
GX_BH_contig_1216576.region001	3858
GX_BH_contig_12635040.region001	3867
GX_BH_contig_13238492.region001	3875
GX_BH_contig_13556964.region001	3882
GX_BH_contig_13703313.region001	3884
GX_BH_contig_14196990.region001	3895
GX_BH_contig_1484580.region001	3905
GX_BH_contig_17258045.region001	3943
GX_BH_contig_18254605.region001	3952
GX_BH_contig_18411845.region001	3957
GX_BH_contig_1841611.region001	3958
GX_BH_contig_19643141.region001	3973
GX_BH_contig_20070369.region001	3979
GX_BH_contig_24636413.region001	3979
GX_BH_contig_20113610.region001	3980
GX_BH_contig_21435661.region001	3996
GX_BH_contig_22271906.region001	4013
GX_BH_contig_22932042.region001	4027
GX_BH_contig_22965955.region001	4028
GX_BH_contig_14281372.region001	4029
GX_BH_contig_23178558.region001	4029
GX_BH_contig_6205131.region001	4029
BGC0002689	4043
GX_BH_contig_24093332.region001	4043
GX_BH_contig_24163154.region001	4045
GX_BH_contig_24327329.region001	4048
GX_BH_contig_24673427.region001	4054
GX_BH_contig_22911309.region001	4055
GX_BH_contig_24674301.region001	4055
GX_BH_contig_7873695.region001	4055
GX_BH_contig_936746.region001	4055
JS_YC_contig_13093603.region001	4055
LN_DD_contig_16994626.region001	4055
LN_DD_contig_23505616.region001	4055
SD_DY_contig_5881804.region001	4055
SD_QD_contig_14416813.region001	4055
GX_BH_contig_25157992.region001	4065
GX_BH_contig_26614194.region001	4084
GX_BH_contig_27626518.region001	4092
GX_BH_contig_27823997.region001	4095
GX_BH_contig_27853426.region001	4096
GX_BH_contig_30578947.region001	4123
GX_BH_contig_31855692.region001	4132
GX_BH_contig_32219937.region001	4137
GX_BH_contig_3264241.region001	4150
GX_BH_contig_3266849.region001	4151
GX_BH_contig_33341934.region001	4162
GX_BH_contig_33345764.region001	4164
GX_BH_contig_33887039.region001	4175
GX_BH_contig_3471184.region001	4179
GX_BH_contig_501840.region001	4194
GX_BH_contig_5480188.region001	4201
GX_BH_contig_6044707.region001	4209
GX_BH_contig_6613607.region001	4221
GX_BH_contig_6745036.region001	4222
GX_BH_contig_6905269.region001	4226
GX_BH_contig_7527917.region001	4232
GX_BH_contig_7756630.region001	4233
GX_BH_contig_8352108.region001	4244
GX_BH_contig_9091344.region001	4253
GX_BH_contig_9773238.region001	4263
HN_SY_contig_10348582.region001	4276
ZJ_WZ_contig_8540778.region001	4276
HN_SY_contig_10804450.region001	4295
HN_SY_contig_11068743.region001	4302
HN_SY_contig_11414789.region001	4309
HN_SY_contig_11415203.region001	4310
HN_SY_contig_11421654.region001	4312
HN_SY_contig_11435068.region001	4314
HN_SY_contig_12128493.region001	4338
HN_SY_contig_12602381.region001	4353
HN_SY_contig_12772937.region001	4355
HN_SY_contig_12980158.region001	4358
HN_SY_contig_13114752.region001	4366
HN_SY_contig_13126230.region001	4369
HN_SY_contig_13348961.region001	4380
HN_SY_contig_13413656.region001	4388
HN_SY_contig_13697848.region001	4394
HN_SY_contig_13936120.region001	4403
HN_SY_contig_14077643.region001	4410
HN_SY_contig_14088860.region001	4411
HN_SY_contig_14089525.region001	4412
HN_SY_contig_14973860.region001	4434
HN_SY_contig_15025009.region001	4436
HN_SY_contig_15273269.region001	4441
HN_SY_contig_15309952.region001	4443
HN_SY_contig_15420829.region001	4444
HN_SY_contig_16196836.region001	4461
HN_SY_contig_16331076.region001	4464
HN_SY_contig_16401518.region001	4465
HN_SY_contig_17371162.region001	4482
HN_SY_contig_17438177.region001	4485
HN_SY_contig_10498715.region001	4488
HN_SY_contig_17541754.region001	4488
HN_SY_contig_17546033.region001	4489
HN_SY_contig_17748.region001	4497
HN_SY_contig_17845991.region001	4499
HN_SY_contig_18013249.region001	4505
HN_SY_contig_18169034.region001	4507
HN_SY_contig_18283718.region001	4511
HN_SY_contig_18343651.region001	4513
HN_SY_contig_18425882.region001	4523
HN_SY_contig_19070369.region001	4529
HN_SY_contig_19128225.region001	4534
HN_SY_contig_19512078.region001	4551
HN_SY_contig_19559932.region001	4555
HN_SY_contig_2021055.region001	4574
HN_SY_contig_20611378.region001	4579
HN_SY_contig_20640587.region001	4580
HN_SY_contig_20647339.region001	4582
HN_SY_contig_20880284.region001	4590
HN_SY_contig_21005208.region001	4597
HN_SY_contig_2193797.region001	4623
HN_SY_contig_22898469.region001	4650
HN_SY_contig_2345879.region001	4663
HN_SY_contig_23520193.region001	4666
HN_SY_contig_23535439.region001	4667
HN_SY_contig_23634020.region001	4670
HN_SY_contig_24258973.region001	4685
HN_SY_contig_24482511.region001	4691
HN_SY_contig_245195.region001	4692
HN_SY_contig_24599800.region001	4697
HN_SY_contig_24700723.region001	4699
HN_SY_contig_24967316.region001	4701
HN_SY_contig_25193218.region001	4704
FJ_XM_contig_29501669.region001	4710
HN_SY_contig_25315481.region001	4710
HN_SY_contig_9488974.region001	4710
SD_DY_contig_10549132.region001	4710
HN_SY_contig_25416054.region001	4713
FJ_XM_contig_27063035.region001	4728
HN_SY_contig_25992418.region001	4728
ZJ_WZ_contig_11985878.region001	4728
HN_SY_contig_26168936.region001	4731
HN_SY_contig_27107354.region001	4766
HN_SY_contig_27165784.region001	4770
HN_SY_contig_2717204.region001	4771
HN_SY_contig_27390930.region001	4779
HN_SY_contig_27415547.region001	4782
HN_SY_contig_2744617.region001	4783
HN_SY_contig_27580966.region001	4784
HN_SY_contig_27618534.region001	4785
HN_SY_contig_28209673.region001	4803
HN_SY_contig_28299238.region001	4806
HN_SY_contig_28926123.region001	4821
HN_SY_contig_29037766.region001	4829
HN_SY_contig_29148575.region001	4834
HN_SY_contig_29385611.region001	4839
HN_SY_contig_2941526.region001	4841
HN_SY_contig_29587374.region001	4848
HN_SY_contig_29713575.region001	4861
HN_SY_contig_30323698.region001	4873
HN_SY_contig_30334541.region001	4874
HN_SY_contig_30427448.region001	4876
HN_SY_contig_30905780.region001	4896
HN_SY_contig_31067398.region001	4902
HN_SY_contig_31387502.region001	4908
HN_SY_contig_31873682.region001	4915
HN_SY_contig_4886008.region001	4915
SD_QD_contig_26605775.region001	4915
SD_QD_contig_26605964.region001	4915
HN_SY_contig_31947711.region001	4918
HN_SY_contig_32347897.region001	4927
HN_SY_contig_32362547.region001	4928
HN_SY_contig_32580600.region001	4935
HN_SY_contig_32811793.region001	4943
HN_SY_contig_32953003.region001	4947
HN_SY_contig_33270567.region001	4960
HN_SY_contig_33438214.region001	4966
HN_SY_contig_33466455.region001	4970
HN_SY_contig_33907479.region001	4977
HN_SY_contig_34366357.region001	4991
HN_SY_contig_3541948.region001	5002
HN_SY_contig_3574262.region001	5004
HN_SY_contig_361596.region001	5008
HN_SY_contig_3640510.region001	5009
JS_LYG_contig_1131341.region001	5009
HN_SY_contig_3693858.region001	5010
HN_SY_contig_3965750.region001	5014
HN_SY_contig_411955.region001	5021
HN_SY_contig_4156267.region001	5022
HN_SY_contig_429592.region001	5024
HN_SY_contig_4624259.region001	5033
HN_SY_contig_4744518.region001	5037
HN_SY_contig_17464696.region001	5045
HN_SY_contig_5266357.region001	5045
HN_SY_contig_5568064.region001	5059
HN_SY_contig_5996364.region001	5066
HN_SY_contig_6272335.region001	5079
HN_SY_contig_6333811.region001	5082
HN_SY_contig_7159282.region001	5103
HN_SY_contig_7398649.region001	5110
HN_SY_contig_777661.region001	5114
HN_SY_contig_7884719.region001	5118
HN_SY_contig_7968802.region001	5120
HN_SY_contig_7975367.region001	5122
HN_SY_contig_8152415.region001	5132
HN_SY_contig_8214036.region001	5135
JS_LYG_contig_2546501.region001	5135
ZJ_WZ_contig_5333380.region001	5135
HN_SY_contig_8659406.region001	5138
HN_SY_contig_8690315.region001	5139
HN_SY_contig_20829653.region001	5154
HN_SY_contig_28517125.region001	5154
HN_SY_contig_8980588.region001	5154
HN_SY_contig_9088143.region001	5157
HN_SY_contig_28002190.region001	5160
HN_SY_contig_9203583.region001	5160
HN_SY_contig_34037873.region001	5168
HN_SY_contig_9461395.region001	5168
HN_SY_contig_9588364.region001	5175
JS_LYG_contig_10318846.region001	5198
JS_LYG_contig_10733096.region001	5203
JS_LYG_contig_15827794.region001	5270
JS_LYG_contig_17137650.region001	5281
JS_LYG_contig_17717124.region001	5287
JS_LYG_contig_17726522.region001	5288
JS_LYG_contig_18961008.region001	5302
JS_LYG_contig_19931209.region001	5312
JS_LYG_contig_21077058.region001	5329
JS_LYG_contig_21365431.region001	5332
JS_LYG_contig_21471368.region001	5333
JS_LYG_contig_21869191.region001	5335
JS_LYG_contig_22192913.region001	5336
JS_LYG_contig_2233053.region001	5339
JS_LYG_contig_23191195.region001	5344
JS_LYG_contig_24054819.region001	5350
JS_LYG_contig_2839104.region001	5364
JS_YC_contig_8080572.region001	5364
JS_LYG_contig_3035400.region001	5368
JS_LYG_contig_4989434.region001	5385
JS_LYG_contig_5505263.region001	5393
JS_LYG_contig_5730890.region001	5395
JS_YC_contig_19825286.region001	5395
JS_YC_contig_22186739.region001	5395
JS_YC_contig_3871327.region001	5395
LN_DD_contig_5205150.region001	5395
SD_DY_contig_1146774.region001	5395
SD_DY_contig_13271998.region001	5395
SD_DY_contig_20517526.region001	5395
SD_DY_contig_3877959.region001	5395
SD_DY_contig_4492502.region001	5395
SD_DY_contig_9076747.region001	5395
SD_QD_contig_27497427.region001	5395
SD_QD_contig_28408600.region001	5395
ZJ_NB_contig_11986924.region001	5395
ZJ_NB_contig_12027670.region001	5395
ZJ_WZ_contig_10381569.region001	5395
ZJ_WZ_contig_10682087.region001	5395
ZJ_WZ_contig_1394287.region001	5395
ZJ_WZ_contig_1776150.region001	5395
ZJ_WZ_contig_18416050.region001	5395
ZJ_WZ_contig_18460309.region001	5395
ZJ_WZ_contig_7542287.region001	5395
JS_LYG_contig_5775405.region001	5396
JS_LYG_contig_6720158.region001	5400
JS_LYG_contig_7597212.region001	5407
JS_LYG_contig_804808.region001	5414
JS_LYG_contig_805364.region001	5415
JS_LYG_contig_8559648.region001	5420
JS_LYG_contig_8585294.region001	5422
JS_LYG_contig_8597137.region001	5423
JS_LYG_contig_9156648.region001	5428
JS_LYG_contig_9611338.region001	5437
JS_LYG_contig_9659993.region001	5438
JS_YC_contig_10011224.region002	5442
JS_YC_contig_1069663.region001	5456
JS_YC_contig_11051456.region001	5463
JS_YC_contig_11152028.region001	5469
JS_YC_contig_11163053.region001	5470
JS_YC_contig_11253851.region001	5471
JS_YC_contig_11277114.region001	5472
JS_YC_contig_11439051.region001	5473
JS_YC_contig_1180837.region001	5481
JS_YC_contig_1255818.region001	5499
JS_YC_contig_14001422.region001	5528
JS_YC_contig_14490446.region001	5539
JS_YC_contig_14783235.region001	5547
JS_YC_contig_14847557.region001	5550
JS_YC_contig_16472620.region001	5589
JS_YC_contig_16593133.region001	5594
JS_YC_contig_16829264.region001	5599
JS_YC_contig_17226019.region001	5612
JS_YC_contig_17927104.region001	5622
JS_YC_contig_17990701.region001	5624
JS_YC_contig_18730162.region001	5643
JS_YC_contig_19593289.region001	5660
JS_YC_contig_19815167.region001	5662
JS_YC_contig_20427912.region001	5676
JS_YC_contig_20489400.region001	5677
JS_YC_contig_20570686.region001	5679
JS_YC_contig_20670627.region001	5682
JS_YC_contig_21116724.region001	5693
JS_YC_contig_21296860.region001	5695
JS_YC_contig_21316715.region001	5696
SD_DY_contig_28903521.region001	5696
JS_YC_contig_21330290.region001	5697
JS_YC_contig_21537616.region001	5701
JS_YC_contig_21778728.region001	5707
JS_YC_contig_21923265.region001	5710
JS_YC_contig_22461621.region001	5720
JS_YC_contig_22775623.region001	5727
JS_YC_contig_24008442.region001	5749
JS_YC_contig_2405022.region001	5751
JS_YC_contig_24155490.region001	5753
JS_YC_contig_24171547.region001	5754
JS_YC_contig_24333163.region001	5758
JS_YC_contig_24600347.region001	5760
JS_YC_contig_25160658.region001	5770
JS_YC_contig_25448572.region001	5773
JS_YC_contig_26165720.region001	5781
JS_YC_contig_26712007.region001	5795
JS_YC_contig_27323767.region001	5806
JS_YC_contig_27942287.region001	5818
JS_YC_contig_3824669.region001	5841
JS_YC_contig_4008973.region001	5847
JS_YC_contig_4345671.region001	5855
JS_YC_contig_4797050.region001	5869
JS_YC_contig_5473379.region001	5880
JS_YC_contig_554756.region001	5882
JS_YC_contig_556362.region001	5884
JS_YC_contig_5581266.region001	5885
JS_YC_contig_5781015.region001	5888
JS_YC_contig_25584164.region001	5892
JS_YC_contig_4639797.region001	5892
JS_YC_contig_6040604.region001	5892
JS_YC_contig_6167522.region001	5897
JS_YC_contig_6275847.region001	5900
JS_YC_contig_6298004.region001	5904
JS_YC_contig_6404472.region001	5905
JS_YC_contig_6516081.region001	5912
JS_YC_contig_6710036.region001	5918
JS_YC_contig_7254219.region001	5927
JS_YC_contig_7439186.region001	5933
JS_YC_contig_8184532.region001	5956
JS_YC_contig_8443818.region001	5959
JS_YC_contig_8618053.region001	5967
JS_YC_contig_8628475.region001	5968
JS_YC_contig_8837557.region001	5975
JS_YC_contig_9218286.region001	5986
FJ_XM_contig_5614860.region001	5996
GD_ST_contig_21142358.region001	5996
JS_YC_contig_9588449.region001	5996
LN_DD_contig_14823061.region001	5996
LN_DD_contig_5684987.region001	5996
SD_DY_contig_16314437.region001	5996
SD_DY_contig_21954761.region001	5996
SD_QD_contig_26135937.region001	5996
ZJ_WZ_contig_2243874.region002	5996
JS_YC_contig_9741180.region001	6002
JS_YC_contig_978821.region001	6005
LN_DD_contig_11544331.region001	6049
LN_DD_contig_11689192.region001	6051
LN_DD_contig_12436789.region001	6065
LN_DD_contig_12780852.region001	6070
LN_DD_contig_12791994.region001	6071
LN_DD_contig_1398135.region001	6094
LN_DD_contig_14186534.region001	6100
LN_DD_contig_14205970.region001	6101
LN_DD_contig_14915318.region001	6113
LN_DD_contig_15361753.region001	6120
LN_DD_contig_15425050.region001	6121
LN_DD_contig_15448899.region001	6123
LN_DD_contig_22816019.region001	6123
LN_DD_contig_8730382.region001	6123
SD_DY_contig_16605467.region001	6123
SD_DY_contig_17212057.region001	6123
SD_QD_contig_13645228.region001	6123
ZJ_NB_contig_25218362.region001	6123
ZJ_NB_contig_7951642.region001	6123
LN_DD_contig_15597930.region001	6128
LN_DD_contig_15970515.region001	6133
LN_DD_contig_16183267.region001	6138
LN_DD_contig_16499262.region001	6142
LN_DD_contig_16860060.region001	6148
LN_DD_contig_17068214.region001	6150
LN_DD_contig_17091456.region001	6152
LN_DD_contig_17314696.region001	6154
LN_DD_contig_17468916.region001	6162
LN_DD_contig_17929309.region001	6172
LN_DD_contig_18227809.region001	6180
LN_DD_contig_18364514.region001	6184
LN_DD_contig_18468643.region001	6188
LN_DD_contig_1905625.region001	6199
LN_DD_contig_19181576.region001	6202
LN_DD_contig_19566485.region001	6208
LN_DD_contig_19665755.region001	6209
LN_DD_contig_20770593.region001	6236
LN_DD_contig_21382386.region001	6254
LN_DD_contig_21588750.region001	6259
ZJ_WZ_contig_455095.region001	6259
LN_DD_contig_21702414.region001	6261
LN_DD_contig_2192311.region001	6267
LN_DD_contig_22504336.region001	6278
LN_DD_contig_22645355.region001	6280
LN_DD_contig_22988713.region001	6285
LN_DD_contig_23684252.region001	6302
LN_DD_contig_23822683.region001	6305
LN_DD_contig_24204224.region001	6315
LN_DD_contig_24307802.region001	6316
LN_DD_contig_24913505.region001	6326
LN_DD_contig_25121352.region001	6329
LN_DD_contig_25357792.region001	6334
LN_DD_contig_2602086.region001	6343
LN_DD_contig_2878211.region001	6350
LN_DD_contig_2908365.region001	6352
LN_DD_contig_3022367.region001	6357
LN_DD_contig_345502.region001	6366
LN_DD_contig_3679992.region001	6371
LN_DD_contig_4011038.region001	6380
LN_DD_contig_4316526.region001	6386
LN_DD_contig_4660758.region001	6396
LN_DD_contig_4963696.region001	6404
LN_DD_contig_5218056.region001	6412
LN_DD_contig_5891734.region001	6429
LN_DD_contig_6128622.region001	6438
LN_DD_contig_654331.region001	6444
LN_DD_contig_67352.region001	6446
LN_DD_contig_7233827.region001	6462
