#BGC Name	Family Number
GD_ST_contig_2074677.region001	2795
GD_ST_contig_8575256.region001	2795
JS_LYG_contig_4526432.region001	2795
GD_ST_contig_11935332.region001	2798
SD_QD_contig_15710943.region001	2798
ZJ_WZ_contig_24903761.region001	2798
ZJ_WZ_contig_26167036.region001	2798
GD_ST_contig_12085019.region001	2799
GD_ST_contig_12282756.region001	2801
GD_ZH_contig_17450497.region001	2801
GD_ZH_contig_20327420.region001	2801
GD_ZH_contig_24449911.region001	2801
GD_ZH_contig_9833368.region001	2801
SD_DY_contig_5421649.region001	2801
ZJ_WZ_contig_16476656.region001	2801
GD_ST_contig_12285042.region001	2802
FJ_XM_contig_15322387.region001	2812
GD_ST_contig_1275780.region001	2812
JS_YC_contig_27170407.region001	2812
LN_DD_contig_17723180.region001	2812
GD_ST_contig_13008610.region001	2819
GD_ST_contig_13383223.region001	2825
GD_ST_contig_1341429.region001	2827
GD_ZH_contig_14872640.region001	2827
GD_ST_contig_13661075.region001	2829
GD_ST_contig_14385806.region001	2836
GD_ST_contig_14477350.region001	2838
GD_ST_contig_14578517.region001	2842
GD_ST_contig_14718514.region001	2846
GD_ST_contig_15171645.region001	2859
GD_ST_contig_16600314.region001	2877
GD_ST_contig_16622138.region001	2878
GD_ST_contig_16654258.region001	2879
GD_ZH_contig_10780561.region001	2879
JS_YC_contig_7426560.region001	2879
LN_DD_contig_21560043.region001	2879
GD_ST_contig_16698779.region001	2882
HN_SY_contig_1142772.region001	2882
HN_SY_contig_3035896.region001	2882
SD_DY_contig_11848242.region001	2882
SD_DY_contig_12199426.region001	2882
SD_DY_contig_24215210.region001	2882
SD_DY_contig_9918680.region001	2882
GD_ST_contig_1718739.region001	2898
GD_ST_contig_17683069.region001	2907
GD_ST_contig_17776347.region001	2911
GD_ST_contig_18014914.region001	2917
GD_ST_contig_18669066.region001	2932
GD_ST_contig_25745521.region001	2932
GD_ST_contig_8949946.region001	2932
GD_ST_contig_9457169.region001	2932
HN_SY_contig_14020337.region001	2932
HN_SY_contig_14384073.region001	2932
HN_SY_contig_15996005.region001	2932
HN_SY_contig_26977436.region001	2932
HN_SY_contig_29538633.region001	2932
JS_LYG_contig_18959799.region001	2932
JS_YC_contig_4228394.region001	2932
GD_ST_contig_19004469.region001	2939
GD_ST_contig_20304514.region001	2970
GD_ST_contig_20353755.region001	2975
GD_ST_contig_20650205.region001	2982
GD_ST_contig_21818734.region001	3006
GD_ST_contig_22457531.region001	3015
GD_ST_contig_22497510.region001	3016
GD_ST_contig_22532998.region001	3018
GD_ST_contig_23055210.region001	3025
GD_ST_contig_23325546.region001	3027
GD_ST_contig_25012253.region001	3056
GD_ST_contig_22544323.region001	3058
GD_ST_contig_25066875.region001	3058
LN_DD_contig_14804235.region001	3058
GD_ST_contig_25304043.region001	3063
GD_ST_contig_25537572.region001	3070
GD_ST_contig_25657692.region001	3072
HN_SY_contig_27342666.region001	3072
GD_ST_contig_2876290.region001	3088
GD_ST_contig_3046199.region002	3091
GD_ST_contig_3421998.region001	3099
GD_ST_contig_3582291.region001	3101
GD_ST_contig_363363.region001	3102
LN_DD_contig_18398988.region001	3102
ZJ_NB_contig_9368327.region001	3102
GD_ST_contig_4494055.region001	3123
GD_ST_contig_4717373.region001	3130
SD_DY_contig_12025641.region001	3130
SD_QD_contig_10380044.region001	3130
SD_QD_contig_1407821.region001	3130
ZJ_NB_contig_5940340.region001	3130
GD_ST_contig_5690290.region001	3150
GD_ST_contig_6923316.region001	3176
GD_ST_contig_7096033.region001	3181
GD_ST_contig_8230630.region001	3207
GD_ST_contig_8548702.region001	3216
GD_ST_contig_940676.region001	3233
GD_ST_contig_9633952.region001	3239
GD_ST_contig_9687164.region001	3240
GD_ZH_contig_1014626.region001	3247
GD_ZH_contig_10222159.region001	3251
GD_ZH_contig_10962864.region001	3274
GD_ZH_contig_11009706.region001	3277
GD_ST_contig_19765.region001	3278
GD_ZH_contig_11017393.region001	3278
GD_ZH_contig_1135832.region001	3290
JS_YC_contig_21011630.region001	3290
GD_ZH_contig_11442072.region001	3292
GD_ZH_contig_18341506.region001	3292
SD_DY_contig_8131544.region001	3292
ZJ_WZ_contig_17444945.region001	3292
GD_ZH_contig_12220709.region001	3311
GD_ZH_contig_12481806.region001	3314
GD_ST_contig_3400795.region001	3329
GD_ZH_contig_13124027.region001	3329
GD_ZH_contig_13307720.region001	3335
GD_ZH_contig_6901686.region001	3335
GD_ZH_contig_8508877.region001	3335
GD_ZH_contig_13860703.region001	3343
GD_ZH_contig_14044023.region001	3345
GD_ZH_contig_14125351.region001	3347
GD_ZH_contig_14232818.region001	3349
GD_ZH_contig_14240901.region001	3351
GD_ZH_contig_14515803.region001	3357
LN_DD_contig_12005747.region001	3357
GD_ZH_contig_14595262.region001	3362
GD_ZH_contig_15177757.region001	3369
GD_ZH_contig_15265044.region001	3375
GD_ZH_contig_15894211.region001	3394
GD_ZH_contig_22239817.region001	3394
GD_ZH_contig_16389317.region001	3400
GD_ZH_contig_17119965.region001	3418
GD_ZH_contig_15232623.region001	3421
GD_ZH_contig_17292926.region001	3421
GD_ZH_contig_17318865.region001	3423
GD_ZH_contig_17416342.region001	3424
GD_ZH_contig_17467265.region001	3426
GD_ZH_contig_17679228.region001	3435
GD_ZH_contig_18085957.region001	3448
GD_ZH_contig_18342537.region001	3451
GD_ZH_contig_1119230.region001	3452
GD_ZH_contig_18441054.region001	3452
GD_ZH_contig_25819278.region001	3452
GX_BH_contig_14182474.region001	3452
GX_BH_contig_2792787.region001	3452
JS_YC_contig_12342540.region001	3452
JS_YC_contig_7596453.region001	3452
SD_DY_contig_3776089.region001	3452
SD_QD_contig_646456.region001	3452
ZJ_NB_contig_13344857.region001	3452
ZJ_NB_contig_23243205.region001	3452
ZJ_WZ_contig_3822856.region001	3452
GD_ZH_contig_18611525.region001	3453
GD_ZH_contig_18627055.region001	3454
GD_ZH_contig_4738565.region001	3454
LN_DD_contig_4571895.region001	3454
GD_ZH_contig_18629089.region001	3455
GD_ZH_contig_19378895.region001	3469
GD_ZH_contig_19650699.region001	3472
LN_DD_contig_18266370.region001	3472
GD_ZH_contig_19887330.region001	3480
GD_ZH_contig_6084817.region001	3480
GD_ZH_contig_2016155.region001	3490
GD_ZH_contig_4614422.region001	3490
GD_ZH_contig_20364717.region001	3497
GD_ZH_contig_20449714.region001	3499
GD_ZH_contig_10489669.region001	3501
GD_ZH_contig_17631723.region001	3501
GD_ZH_contig_20527129.region001	3501
GD_ZH_contig_20748211.region001	3507
GD_ZH_contig_21165519.region001	3515
GD_ZH_contig_21883798.region001	3530
GD_ZH_contig_22410638.region001	3538
GD_ZH_contig_22417740.region001	3539
GD_ZH_contig_22638239.region001	3547
GD_ZH_contig_22690117.region001	3548
GD_ZH_contig_22698699.region001	3549
HN_SY_contig_25715195.region001	3549
ZJ_NB_contig_1171480.region001	3549
GD_ZH_contig_22985892.region001	3557
GD_ZH_contig_23039459.region001	3559
GD_ZH_contig_23395346.region001	3568
GD_ZH_contig_23696060.region001	3573
GD_ZH_contig_23708518.region001	3574
GD_ZH_contig_23710922.region001	3575
GD_ZH_contig_23919188.region001	3581
GD_ZH_contig_23936501.region001	3582
GD_ZH_contig_24485317.region001	3597
GD_ZH_contig_24721652.region001	3603
GD_ZH_contig_24932560.region001	3607
GD_ZH_contig_25175161.region001	3614
GD_ZH_contig_25494421.region001	3622
GD_ZH_contig_25789724.region001	3630
GD_ZH_contig_26406781.region001	3642
GD_ZH_contig_271760.region001	3653
GD_ZH_contig_2751721.region001	3656
GD_ZH_contig_2772948.region001	3657
GD_ZH_contig_3298716.region001	3664
GD_ZH_contig_3875571.region001	3675
GD_ZH_contig_17645993.region001	3679
GD_ZH_contig_409310.region001	3679
ZJ_WZ_contig_18123145.region001	3679
GD_ZH_contig_410037.region001	3680
GD_ZH_contig_4124656.region001	3681
GD_ZH_contig_4183313.region001	3683
JS_YC_contig_16379213.region001	3683
LN_DD_contig_19733352.region001	3683
FJ_XM_contig_36213937.region001	3686
GD_ZH_contig_439913.region001	3686
JS_YC_contig_15529634.region001	3686
GD_ZH_contig_4815040.region001	3698
GD_ZH_contig_4963017.region001	3701
GD_ZH_contig_5194704.region001	3706
GD_ZH_contig_5213634.region001	3707
GD_ZH_contig_5366161.region001	3709
GD_ZH_contig_5393231.region001	3711
GD_ZH_contig_6062106.region001	3724
GD_ZH_contig_6479832.region001	3737
GD_ZH_contig_6815032.region001	3744
LN_DD_contig_23617284.region001	3744
GD_ZH_contig_690738.region001	3747
GD_ZH_contig_6925430.region001	3748
GD_ZH_contig_7411282.region001	3756
FJ_XM_contig_19454633.region001	3760
GD_ZH_contig_7538123.region001	3760
HN_SY_contig_21783647.region001	3760
JS_YC_contig_14890195.region001	3760
LN_DD_contig_20029626.region001	3760
GD_ZH_contig_7573842.region001	3762
GD_ZH_contig_7615084.region001	3765
GD_ZH_contig_7896429.region001	3770
GD_ZH_contig_7996764.region001	3772
GD_ZH_contig_8188183.region001	3777
GD_ZH_contig_8244308.region001	3779
GD_ZH_contig_8338780.region001	3781
GD_ZH_contig_8713306.region001	3792
GD_ZH_contig_8840971.region001	3795
JS_YC_contig_21809665.region001	3795
LN_DD_contig_20951647.region001	3795
GD_ZH_contig_9160488.region001	3800
GD_ST_contig_10059053.region001	3811
GD_ZH_contig_11168689.region001	3811
GD_ZH_contig_9636785.region001	3811
LN_DD_contig_180262.region001	3811
GD_ZH_contig_9722868.region001	3812
GD_ZH_contig_5560556.region001	3817
GD_ZH_contig_9853893.region001	3817
GX_BH_contig_11868183.region001	3852
GX_BH_contig_12341959.region001	3860
FJ_XM_contig_6937137.region001	3864
GD_ZH_contig_866464.region001	3864
GD_ZH_contig_8717134.region001	3864
GX_BH_contig_12564306.region001	3864
GX_BH_contig_18161104.region001	3864
GX_BH_contig_26443588.region001	3864
LN_DD_contig_15772009.region001	3864
LN_DD_contig_1855909.region001	3864
GX_BH_contig_12773487.region001	3869
GX_BH_contig_12833402.region001	3871
BGC0000634	3877
BGC0000643	3877
BGC0000646	3877
BGC0000656	3877
GD_ZH_contig_11519269.region001	3877
GD_ZH_contig_6186662.region001	3877
GX_BH_contig_13343094.region001	3877
GX_BH_contig_6862343.region001	3877
LN_DD_contig_24188905.region001	3877
LN_DD_contig_24790467.region001	3877
LN_DD_contig_4782854.region001	3877
SD_DY_contig_12692978.region001	3877
SD_DY_contig_18885823.region001	3877
SD_DY_contig_4429719.region001	3877
ZJ_WZ_contig_14405051.region001	3877
ZJ_WZ_contig_1964742.region001	3877
GX_BH_contig_15187843.region001	3912
GX_BH_contig_12055568.region001	3932
GX_BH_contig_16427542.region001	3932
GX_BH_contig_29658063.region001	3932
HN_SY_contig_14964851.region001	3932
HN_SY_contig_22588944.region001	3932
HN_SY_contig_23997550.region001	3932
HN_SY_contig_9565174.region001	3932
GX_BH_contig_17231228.region001	3942
GD_ST_contig_20348932.region001	3945
GX_BH_contig_17777541.region001	3945
SD_QD_contig_5490440.region001	3945
ZJ_NB_contig_26069833.region001	3945
ZJ_WZ_contig_8568239.region001	3945
GX_BH_contig_18024278.region001	3946
GX_BH_contig_18868324.region001	3963
GX_BH_contig_19727115.region001	3974
GX_BH_contig_19994123.region001	3976
GX_BH_contig_20502378.region001	3985
GX_BH_contig_20535373.region001	3987
GX_BH_contig_2158387.region001	4000
GX_BH_contig_21685314.region001	4004
SD_DY_contig_20767406.region001	4004
GX_BH_contig_21903757.region001	4006
GX_BH_contig_22868944.region001	4024
GD_ST_contig_19359730.region001	4032
GX_BH_contig_23290169.region001	4032
HN_SY_contig_19293301.region001	4032
JS_LYG_contig_18023539.region001	4032
SD_DY_contig_10403946.region001	4032
SD_DY_contig_13255385.region001	4032
SD_DY_contig_13267629.region001	4032
SD_DY_contig_21857126.region001	4032
SD_DY_contig_22132128.region001	4032
SD_DY_contig_22214301.region001	4032
SD_DY_contig_28656082.region001	4032
SD_DY_contig_44899.region001	4032
SD_DY_contig_5287940.region001	4032
SD_QD_contig_21400166.region001	4032
GX_BH_contig_23358842.region001	4033
GX_BH_contig_24590602.region001	4050
GX_BH_contig_25062818.region001	4060
GD_ST_contig_14725757.region001	4069
GD_ST_contig_18428783.region001	4069
GX_BH_contig_25254691.region001	4069
SD_DY_contig_5861944.region001	4069
GD_ZH_contig_12515053.region001	4073
GX_BH_contig_15095838.region001	4073
GX_BH_contig_25665867.region001	4073
JS_YC_contig_554782.region001	4073
SD_DY_contig_19756711.region001	4073
SD_DY_contig_28173100.region001	4073
SD_DY_contig_5224359.region001	4073
ZJ_WZ_contig_4837446.region001	4073
GX_BH_contig_25962515.region001	4077
HN_SY_contig_4654915.region001	4077
ZJ_WZ_contig_5523397.region001	4077
GD_ZH_contig_20662184.region001	4078
GD_ZH_contig_8906395.region001	4078
GX_BH_contig_25993604.region001	4078
GX_BH_contig_9179824.region001	4078
SD_DY_contig_22131439.region001	4078
GD_ST_contig_20356636.region001	4080
GX_BH_contig_26098376.region001	4080
LN_DD_contig_23728029.region001	4080
GX_BH_contig_26937049.region001	4087
LN_DD_contig_10979935.region001	4087
LN_DD_contig_16083462.region001	4087
SD_DY_contig_12479430.region001	4087
SD_DY_contig_1484737.region001	4087
SD_DY_contig_14918254.region001	4087
FJ_XM_contig_16014117.region001	4094
GD_ST_contig_8841012.region001	4094
GX_BH_contig_21425473.region001	4094
GX_BH_contig_27743078.region001	4094
JS_LYG_contig_23756906.region001	4094
JS_YC_contig_8722727.region001	4094
SD_DY_contig_11850882.region001	4094
SD_DY_contig_15394930.region001	4094
SD_DY_contig_19154666.region001	4094
SD_DY_contig_20093372.region001	4094
SD_DY_contig_23036025.region001	4094
SD_DY_contig_340748.region001	4094
SD_DY_contig_5748424.region001	4094
SD_QD_contig_15825140.region001	4094
ZJ_NB_contig_8680192.region001	4094
ZJ_WZ_contig_10682087.region002	4094
ZJ_WZ_contig_17129761.region001	4094
ZJ_WZ_contig_3374103.region001	4094
GX_BH_contig_28300527.region001	4098
GX_BH_contig_30588675.region001	4124
GD_ZH_contig_21794166.region001	4128
GX_BH_contig_31262241.region001	4128
GX_BH_contig_32098062.region001	4135
GX_BH_contig_32501859.region001	4148
GX_BH_contig_33848596.region001	4174
GX_BH_contig_342348.region001	4177
GX_BH_contig_4098356.region001	4188
GX_BH_contig_4919095.region001	4193
GX_BH_contig_5058750.region001	4196
GX_BH_contig_5501264.region001	4202
GX_BH_contig_6424677.region001	4215
GX_BH_contig_6546785.region001	4220
HN_SY_contig_21593463.region001	4220
SD_DY_contig_21659746.region001	4220
SD_DY_contig_5269563.region001	4220
SD_QD_contig_16203870.region001	4220
SD_QD_contig_1751982.region001	4220
ZJ_NB_contig_107160.region001	4220
GX_BH_contig_6781111.region001	4223
GX_BH_contig_7318810.region001	4228
GX_BH_contig_7994083.region001	4236
GX_BH_contig_8249704.region001	4240
GX_BH_contig_8260675.region001	4242
GX_BH_contig_8741828.region001	4251
GX_BH_contig_9804465.region001	4264
HN_SY_contig_10166270.region001	4270
HN_SY_contig_10197688.region001	4271
HN_SY_contig_10656269.region001	4285
GX_BH_contig_29268673.region001	4299
GX_BH_contig_30281241.region001	4299
HN_SY_contig_1092627.region001	4299
ZJ_WZ_contig_11675862.region001	4299
ZJ_WZ_contig_7861663.region001	4299
HN_SY_contig_11164937.region001	4305
GX_BH_contig_12133830.region001	4315
HN_SY_contig_11446141.region001	4315
HN_SY_contig_19796540.region001	4315
HN_SY_contig_23493408.region001	4315
HN_SY_contig_3482776.region001	4315
ZJ_WZ_contig_4566376.region001	4315
HN_SY_contig_11787533.region001	4331
HN_SY_contig_12587647.region001	4352
HN_SY_contig_12976220.region001	4357
HN_SY_contig_13045967.region001	4361
HN_SY_contig_13282090.region001	4375
HN_SY_contig_21857549.region001	4375
HN_SY_contig_2324550.region001	4375
HN_SY_contig_26168311.region001	4375
HN_SY_contig_27047237.region001	4375
HN_SY_contig_13380703.region001	4382
HN_SY_contig_13829666.region001	4399
HN_SY_contig_13850463.region001	4400
HN_SY_contig_21738594.region001	4400
HN_SY_contig_1157828.region001	4415
HN_SY_contig_14124397.region001	4415
HN_SY_contig_32679656.region001	4415
HN_SY_contig_14144580.region001	4416
HN_SY_contig_14352062.region001	4421
HN_SY_contig_15001031.region001	4435
HN_SY_contig_1523054.region001	4440
HN_SY_contig_9689275.region001	4440
SD_QD_contig_31259719.region001	4440
HN_SY_contig_15492432.region001	4445
HN_SY_contig_15629201.region001	4447
HN_SY_contig_15633639.region001	4448
HN_SY_contig_15783277.region001	4451
HN_SY_contig_16199757.region001	4462
GX_BH_contig_15191520.region001	4463
HN_SY_contig_1626546.region001	4463
HN_SY_contig_21521871.region001	4463
HN_SY_contig_26196972.region001	4463
HN_SY_contig_27398159.region001	4463
HN_SY_contig_28680986.region001	4463
HN_SY_contig_33069594.region001	4463
SD_DY_contig_17518636.region001	4463
SD_DY_contig_21293606.region001	4463
ZJ_NB_contig_21516836.region001	4463
FJ_XM_contig_9954430.region001	4473
HN_SY_contig_16589996.region001	4473
HN_SY_contig_7425603.region001	4473
LN_DD_contig_10747861.region001	4473
ZJ_WZ_contig_22208970.region001	4473
HN_SY_contig_17203190.region001	4481
HN_SY_contig_17622289.region001	4493
HN_SY_contig_17651287.region001	4494
HN_SY_contig_17850144.region001	4500
FJ_XM_contig_5988498.region001	4501
GD_ST_contig_3432993.region001	4501
GD_ST_contig_9385079.region001	4501
GD_ZH_contig_26393690.region001	4501
HN_SY_contig_14794352.region001	4501
HN_SY_contig_1786028.region001	4501
SD_DY_contig_19007297.region001	4501
HN_SY_contig_17919302.region001	4503
HN_SY_contig_16560590.region001	4506
HN_SY_contig_18102042.region001	4506
HN_SY_contig_1829302.region001	4512
SD_DY_contig_12772443.region001	4512
SD_DY_contig_12864080.region001	4512
SD_DY_contig_20342.region001	4512
SD_DY_contig_21258498.region001	4512
SD_DY_contig_21569754.region001	4512
SD_DY_contig_4957312.region001	4512
SD_DY_contig_5311692.region001	4512
ZJ_NB_contig_14971744.region001	4512
ZJ_NB_contig_16885560.region001	4512
ZJ_WZ_contig_19138783.region001	4512
HN_SY_contig_18349994.region001	4514
BGC0001181	4519
GD_ST_contig_18507502.region001	4519
HN_SY_contig_18400577.region001	4519
HN_SY_contig_34495922.region001	4519
HN_SY_contig_18415584.region001	4522
HN_SY_contig_189223.region001	4527
HN_SY_contig_19103725.region001	4532
HN_SY_contig_19186547.region001	4537
HN_SY_contig_19200608.region001	4539
HN_SY_contig_1922993.region001	4540
HN_SY_contig_19289391.region001	4541
SD_DY_contig_16492850.region001	4541
HN_SY_contig_19295771.region001	4543
FJ_XM_contig_10044379.region001	4544
GX_BH_contig_10108032.region001	4544
GX_BH_contig_12906933.region001	4544
HN_SY_contig_1841133.region001	4544
HN_SY_contig_18820005.region001	4544
HN_SY_contig_19179005.region001	4544
HN_SY_contig_19296771.region001	4544
HN_SY_contig_27022698.region001	4544
HN_SY_contig_3774471.region001	4544
HN_SY_contig_19337833.region001	4545
SD_QD_contig_11057391.region001	4545
HN_SY_contig_20039761.region001	4567
HN_SY_contig_20471158.region001	4576
HN_SY_contig_20510701.region001	4577
HN_SY_contig_20647338.region001	4581
HN_SY_contig_20771367.region001	4584
HN_SY_contig_20875816.region001	4589
HN_SY_contig_20897648.region001	4593
HN_SY_contig_20916354.region001	4594
HN_SY_contig_21031488.region001	4598
FJ_XM_contig_9126591.region001	4601
GD_ST_contig_7333936.region001	4601
HN_SY_contig_18684645.region001	4601
HN_SY_contig_21107230.region001	4601
SD_DY_contig_10331969.region001	4601
SD_DY_contig_11205771.region001	4601
SD_DY_contig_16833827.region001	4601
SD_DY_contig_3869089.region001	4601
GD_ZH_contig_13604567.region001	4604
GX_BH_contig_3987012.region001	4604
HN_SY_contig_21333768.region001	4604
LN_DD_contig_15142576.region001	4604
SD_DY_contig_21930064.region001	4604
SD_DY_contig_28094612.region001	4604
SD_DY_contig_6367863.region001	4604
SD_DY_contig_8299225.region001	4604
HN_SY_contig_21350877.region001	4605
HN_SY_contig_556453.region001	4605
HN_SY_contig_7502903.region001	4605
HN_SY_contig_8961466.region001	4605
SD_DY_contig_11524822.region001	4605
ZJ_NB_contig_617805.region001	4605
HN_SY_contig_22057671.region001	4628
HN_SY_contig_22642076.region001	4641
GD_ST_contig_6423233.region001	4651
HN_SY_contig_22912160.region001	4651
HN_SY_contig_23467801.region001	4664
HN_SY_contig_23699079.region001	4673
HN_SY_contig_24355653.region001	4687
HN_SY_contig_24561295.region001	4695
LN_DD_contig_16525385.region001	4695
LN_DD_contig_378095.region001	4695
HN_SY_contig_25237229.region001	4706
HN_SY_contig_2525287.region001	4708
HN_SY_contig_25406447.region001	4712
HN_SY_contig_33897318.region001	4712
GD_ST_contig_10595150.region001	4716
GD_ST_contig_23717224.region001	4716
GD_ST_contig_9445989.region001	4716
HN_SY_contig_25448364.region001	4716
JS_YC_contig_8044683.region001	4716
LN_DD_contig_18548643.region001	4716
LN_DD_contig_24800872.region001	4716
LN_DD_contig_5502344.region001	4716
LN_DD_contig_7394089.region001	4716
SD_QD_contig_16420328.region001	4716
SD_QD_contig_1714841.region001	4716
SD_QD_contig_5522586.region001	4716
ZJ_NB_contig_2714131.region001	4716
HN_SY_contig_22729511.region001	4719
HN_SY_contig_25600183.region001	4719
HN_SY_contig_26536157.region001	4719
FJ_XM_contig_23315110.region001	4726
GD_ST_contig_20250391.region001	4726
HN_SY_contig_25887462.region001	4726
JS_YC_contig_21011630.region002	4726
SD_QD_contig_12219163.region001	4726
SD_QD_contig_3835550.region001	4726
HN_SY_contig_27124001.region001	4768
HN_SY_contig_28178592.region001	4802
HN_SY_contig_28247404.region001	4804
HN_SY_contig_28307046.region001	4807
HN_SY_contig_285763.region001	4811
GX_BH_contig_1348111.region001	4814
HN_SY_contig_28681347.region001	4814
HN_SY_contig_29621323.region001	4850
HN_SY_contig_2971202.region001	4860
HN_SY_contig_29857923.region001	4867
HN_SY_contig_30993752.region001	4867
HN_SY_contig_29877608.region001	4869
HN_SY_contig_29927146.region001	4870
HN_SY_contig_32072566.region001	4920
GD_ST_contig_5022758.region001	4936
HN_SY_contig_32587512.region001	4936
ZJ_NB_contig_9954840.region001	4936
HN_SY_contig_32706884.region001	4939
HN_SY_contig_3321945.region001	4956
HN_SY_contig_33275318.region001	4961
LN_DD_contig_5009291.region001	4961
HN_SY_contig_33511092.region001	4971
HN_SY_contig_33707516.region001	4975
LN_DD_contig_18114060.region001	4975
ZJ_WZ_contig_15861055.region001	4975
HN_SY_contig_33998298.region001	4979
LN_DD_contig_15458022.region001	4979
HN_SY_contig_10671765.region001	4984
HN_SY_contig_13958548.region001	4984
HN_SY_contig_14687901.region001	4984
HN_SY_contig_27934010.region001	4984
HN_SY_contig_31337849.region001	4984
HN_SY_contig_32261994.region001	4984
HN_SY_contig_34056906.region001	4984
LN_DD_contig_19922803.region001	4984
HN_SY_contig_34244475.region001	4989
HN_SY_contig_34404185.region001	4992
HN_SY_contig_3484033.region001	4997
HN_SY_contig_3919122.region001	5013
HN_SY_contig_4378359.region001	5027
HN_SY_contig_483024.region001	5039
HN_SY_contig_34496946.region001	5050
HN_SY_contig_5343579.region001	5050
SD_DY_contig_14686882.region001	5050
SD_DY_contig_455329.region001	5050
SD_DY_contig_9218421.region001	5050
FJ_XM_contig_30854793.region001	5055
GD_ST_contig_20286499.region001	5055
HN_SY_contig_5501411.region001	5055
HN_SY_contig_6009758.region001	5067
HN_SY_contig_6207245.region001	5072
GD_ST_contig_19808437.region001	5083
HN_SY_contig_13595534.region001	5083
HN_SY_contig_29243459.region001	5083
HN_SY_contig_6271772.region001	5083
HN_SY_contig_6380183.region001	5083
JS_YC_contig_16450655.region001	5083
HN_SY_contig_6784488.region001	5090
HN_SY_contig_7159647.region001	5104
HN_SY_contig_2000546.region001	5113
HN_SY_contig_32257795.region001	5113
HN_SY_contig_756309.region001	5113
HN_SY_contig_8101870.region001	5113
JS_LYG_contig_9207908.region001	5113
