#BGC Name	Family Number
GD_ZH_contig_22704700.region001	2562
GD_ZH_contig_22835732.region001	2563
GD_ZH_contig_23225507.region001	2563
GD_ZH_contig_23039459.region001	2564
GD_ZH_contig_23696060.region001	2566
GD_ZH_contig_23710922.region001	2567
GD_ZH_contig_24067008.region001	2568
SD_DY_contig_12659141.region001	2568
GD_ZH_contig_24465168.region001	2570
GD_ZH_contig_24475604.region001	2571
GD_ZH_contig_25188772.region001	2572
GD_ZH_contig_25188772.region002	2573
GD_ZH_contig_25377072.region001	2574
GD_ZH_contig_25558588.region001	2575
GD_ZH_contig_26040568.region001	2577
GD_ZH_contig_26260062.region001	2579
GD_ZH_contig_271760.region001	2580
GD_ZH_contig_3646268.region001	2581
GD_ZH_contig_3798809.region001	2582
GD_ZH_contig_4220545.region001	2583
GD_ZH_contig_4614422.region001	2584
GD_ZH_contig_4655867.region001	2585
GD_ZH_contig_472991.region001	2586
GD_ZH_contig_5082637.region001	2587
GD_ZH_contig_5428584.region001	2588
GD_ZH_contig_5560556.region001	2589
GD_ZH_contig_6097759.region001	2590
GD_ZH_contig_6197109.region001	2591
GD_ZH_contig_6393496.region001	2592
GD_ZH_contig_6558738.region001	2593
GD_ZH_contig_690738.region001	2594
GD_ZH_contig_7111405.region001	2595
GD_ZH_contig_7586902.region001	2596
GD_ZH_contig_7592191.region001	2597
GD_ZH_contig_7615084.region001	2598
GD_ZH_contig_8114372.region001	2599
GD_ZH_contig_81338.region001	2601
GD_ZH_contig_8508877.region001	2603
GD_ZH_contig_8519078.region001	2604
ZJ_WZ_contig_9598932.region001	2604
GD_ZH_contig_9171408.region001	2605
GD_ZH_contig_9330416.region001	2606
GD_ZH_contig_9427432.region001	2607
GX_BH_contig_10108032.region001	2608
GX_BH_contig_1021579.region001	2609
GX_BH_contig_10221047.region001	2610
GX_BH_contig_10690181.region001	2611
GX_BH_contig_12122827.region001	2613
GX_BH_contig_12341959.region001	2614
GX_BH_contig_12786317.region001	2615
GX_BH_contig_13436386.region001	2616
GX_BH_contig_15115072.region001	2617
GX_BH_contig_16036022.region001	2618
GX_BH_contig_12055568.region001	2619
GX_BH_contig_16427542.region001	2619
GX_BH_contig_29658063.region001	2619
HN_SY_contig_13282090.region001	2619
GX_BH_contig_16477031.region001	2620
GX_BH_contig_16674494.region001	2621
GX_BH_contig_16858399.region001	2622
SD_QD_contig_6912869.region001	2622
GX_BH_contig_17258045.region001	2623
GX_BH_contig_17570548.region001	2624
GX_BH_contig_18310404.region001	2625
GX_BH_contig_18343453.region001	2626
GX_BH_contig_20069125.region001	2629
GX_BH_contig_20167490.region002	2630
GX_BH_contig_2078608.region001	2631
GX_BH_contig_22412940.region001	2632
BGC0002689	2634
GX_BH_contig_24093332.region001	2634
GX_BH_contig_2507503.region001	2635
GX_BH_contig_2507503.region002	2636
GX_BH_contig_28949178.region001	2637
GX_BH_contig_30114697.region001	2639
GX_BH_contig_2003671.region001	2640
GX_BH_contig_30578862.region001	2640
GX_BH_contig_33316885.region001	2641
GX_BH_contig_33316885.region002	2642
GX_BH_contig_33343095.region001	2643
GX_BH_contig_3693063.region001	2644
GX_BH_contig_3800177.region001	2645
ZJ_NB_contig_4165638.region001	2645
GX_BH_contig_6745036.region001	2647
GX_BH_contig_8722246.region001	2648
HN_SY_contig_10671765.region001	2651
HN_SY_contig_11273986.region001	2652
HN_SY_contig_11483605.region001	2653
HN_SY_contig_13408442.region001	2653
HN_SY_contig_29673680.region001	2653
HN_SY_contig_11734991.region002	2654
HN_SY_contig_12459224.region001	2655
HN_SY_contig_13348961.region001	2657
HN_SY_contig_15857317.region001	2661
HN_SY_contig_17845991.region001	2662
HN_SY_contig_1967976.region001	2663
HN_SY_contig_20471158.region001	2664
HN_SY_contig_21286057.region001	2665
HN_SY_contig_28694619.region001	2666
HN_SY_contig_29728826.region001	2669
GX_BH_contig_18494257.region001	2671
HN_SY_contig_30621989.region001	2671
JS_YC_contig_1194294.region001	2671
JS_YC_contig_14295614.region001	2671
JS_YC_contig_18347970.region001	2671
JS_YC_contig_25272848.region001	2671
LN_DD_contig_392358.region001	2671
LN_DD_contig_4843615.region001	2671
SD_DY_contig_2232790.region001	2671
SD_DY_contig_9762380.region001	2671
SD_QD_contig_5006522.region001	2671
SD_QD_contig_6956646.region001	2671
ZJ_NB_contig_17107926.region001	2671
ZJ_WZ_contig_6240270.region001	2671
ZJ_WZ_contig_6835350.region001	2671
HN_SY_contig_30633376.region001	2672
HN_SY_contig_30840075.region001	2673
HN_SY_contig_32261994.region001	2674
HN_SY_contig_34022348.region001	2676
HN_SY_contig_356105.region001	2677
HN_SY_contig_6190292.region001	2678
HN_SY_contig_28974166.region001	2679
HN_SY_contig_32799665.region001	2679
HN_SY_contig_6240856.region001	2679
HN_SY_contig_9012423.region001	2680
HN_SY_contig_9553502.region001	2681
JS_LYG_contig_12331029.region001	2682
FJ_XM_contig_17740019.region001	2685
GD_ZH_contig_18021622.region001	2685
GD_ZH_contig_8128503.region001	2685
GD_ZH_contig_8452008.region001	2685
HN_SY_contig_15494922.region001	2685
JS_LYG_contig_15512364.region001	2685
JS_LYG_contig_16759597.region001	2685
JS_LYG_contig_16771406.region001	2685
JS_YC_contig_4649134.region001	2685
JS_YC_contig_8474039.region001	2685
LN_DD_contig_14239459.region001	2685
LN_DD_contig_21844107.region001	2685
SD_DY_contig_21620399.region001	2685
SD_DY_contig_23137355.region001	2685
ZJ_WZ_contig_11264317.region001	2685
ZJ_WZ_contig_3077644.region001	2685
JS_LYG_contig_16798679.region001	2686
JS_LYG_contig_20606165.region001	2687
JS_LYG_contig_2528289.region001	2689
JS_LYG_contig_2546501.region001	2690
JS_LYG_contig_2628360.region001	2691
JS_LYG_contig_5507689.region001	2693
JS_LYG_contig_7723093.region001	2694
JS_LYG_contig_8569489.region001	2695
JS_LYG_contig_9611338.region001	2696
JS_YC_contig_10194482.region001	2697
JS_YC_contig_10516787.region001	2699
JS_YC_contig_10724583.region001	2700
JS_YC_contig_10765259.region001	2701
JS_YC_contig_11062336.region001	2702
JS_YC_contig_12761478.region001	2704
JS_YC_contig_13125580.region001	2706
JS_YC_contig_14104893.region001	2707
JS_YC_contig_14481514.region001	2709
JS_YC_contig_14543176.region001	2710
JS_YC_contig_15133020.region001	2711
JS_YC_contig_16027063.region001	2713
JS_YC_contig_16058719.region001	2714
JS_YC_contig_16118866.region001	2716
JS_YC_contig_1625486.region001	2717
JS_YC_contig_16477379.region001	2718
JS_YC_contig_1759837.region001	2719
JS_YC_contig_18384098.region001	2721
JS_YC_contig_19437490.region001	2722
FJ_XM_contig_32342001.region001	2723
JS_YC_contig_19917638.region001	2723
SD_QD_contig_19928046.region001	2723
JS_YC_contig_2007391.region001	2724
JS_YC_contig_20584320.region001	2725
JS_YC_contig_20679478.region001	2726
JS_YC_contig_20799038.region001	2727
JS_YC_contig_21011630.region001	2728
JS_YC_contig_21011630.region002	2729
JS_YC_contig_21296860.region001	2730
JS_YC_contig_21585476.region001	2731
JS_YC_contig_21700320.region001	2732
JS_YC_contig_21968682.region001	2733
JS_YC_contig_7916021.region001	2733
JS_YC_contig_1576837.region001	2734
JS_YC_contig_22083760.region001	2734
ZJ_WZ_contig_3206502.region001	2734
JS_YC_contig_22318882.region001	2735
JS_YC_contig_22461621.region001	2736
JS_YC_contig_22543303.region001	2737
JS_YC_contig_22671485.region001	2738
ZJ_NB_contig_22466019.region001	2738
JS_YC_contig_23240695.region001	2739
JS_YC_contig_23261027.region001	2740
JS_YC_contig_23330129.region001	2741
JS_YC_contig_26165720.region001	2743
JS_YC_contig_26309391.region001	2744
JS_YC_contig_26509841.region001	2745
JS_YC_contig_27076495.region001	2746
JS_YC_contig_27526575.region001	2747
JS_YC_contig_27825207.region001	2748
JS_YC_contig_27825850.region001	2749
JS_YC_contig_3083345.region001	2750
JS_YC_contig_417906.region002	2751
JS_YC_contig_4370753.region001	2752
JS_YC_contig_4584440.region001	2753
JS_YC_contig_5422315.region001	2756
JS_YC_contig_6167522.region001	2757
JS_YC_contig_620288.region001	2758
JS_YC_contig_6238280.region001	2759
JS_YC_contig_62914.region001	2760
JS_YC_contig_62914.region002	2761
JS_YC_contig_6459982.region001	2762
JS_YC_contig_6510465.region001	2763
JS_YC_contig_7628828.region001	2765
JS_YC_contig_5390013.region001	2768
JS_YC_contig_803029.region001	2768
JS_YC_contig_8086252.region001	2769
JS_YC_contig_8132437.region001	2770
JS_YC_contig_8293924.region001	2771
JS_YC_contig_8509229.region001	2773
JS_YC_contig_916902.region001	2774
JS_YC_contig_9188131.region001	2775
JS_YC_contig_9768395.region001	2777
LN_DD_contig_1553090.region001	2777
JS_YC_contig_9844050.region001	2778
LN_DD_contig_10495670.region001	2779
LN_DD_contig_10836693.region002	2780
LN_DD_contig_10929269.region001	2781
LN_DD_contig_11057742.region001	2782
LN_DD_contig_11293265.region001	2783
LN_DD_contig_11412531.region001	2784
LN_DD_contig_11544331.region001	2785
LN_DD_contig_11942500.region001	2786
ZJ_WZ_contig_18891158.region001	2786
LN_DD_contig_12436789.region001	2787
LN_DD_contig_13226306.region001	2788
FJ_XM_contig_5614860.region001	2791
LN_DD_contig_14823061.region001	2791
LN_DD_contig_5684987.region001	2791
LN_DD_contig_15142576.region001	2792
LN_DD_contig_15597930.region001	2795
LN_DD_contig_16136461.region001	2796
LN_DD_contig_1643.region001	2797
LN_DD_contig_17079702.region001	2798
LN_DD_contig_17408839.region001	2799
LN_DD_contig_18266370.region001	2800
LN_DD_contig_1830857.region001	2801
LN_DD_contig_19897329.region001	2802
ZJ_WZ_contig_11021775.region002	2802
LN_DD_contig_19903652.region001	2803
LN_DD_contig_20558711.region001	2805
LN_DD_contig_20663041.region001	2806
LN_DD_contig_20663041.region002	2807
LN_DD_contig_20871048.region001	2808
LN_DD_contig_21871493.region001	2810
LN_DD_contig_21872672.region001	2811
LN_DD_contig_2192311.region001	2812
LN_DD_contig_22164709.region001	2813
LN_DD_contig_22504336.region001	2814
LN_DD_contig_24390107.region001	2815
LN_DD_contig_25544868.region001	2816
LN_DD_contig_4241638.region001	2818
LN_DD_contig_19921525.region001	2820
LN_DD_contig_5281645.region001	2820
SD_QD_contig_27772578.region001	2820
LN_DD_contig_5684987.region002	2822
LN_DD_contig_67352.region001	2823
LN_DD_contig_7332852.region001	2824
SD_DY_contig_10578473.region001	2825
SD_DY_contig_11036278.region001	2826
SD_DY_contig_11076962.region001	2827
SD_DY_contig_13178059.region001	2827
SD_DY_contig_27978922.region001	2827
SD_DY_contig_11889987.region001	2828
SD_DY_contig_12023912.region001	2829
SD_DY_contig_12608734.region001	2830
SD_DY_contig_13090631.region001	2832
SD_DY_contig_13224212.region001	2834
SD_DY_contig_13237343.region001	2835
SD_DY_contig_136613.region001	2836
SD_DY_contig_13983864.region001	2837
JS_YC_contig_16058719.region002	2838
SD_DY_contig_14037627.region001	2838
ZJ_NB_contig_2503381.region001	2838
SD_DY_contig_141141.region001	2839
SD_DY_contig_14165360.region001	2840
SD_DY_contig_21655770.region001	2840
SD_DY_contig_1499571.region001	2841
SD_DY_contig_15382486.region001	2842
SD_DY_contig_15429925.region001	2843
SD_DY_contig_15443866.region001	2844
SD_DY_contig_1580874.region001	2845
SD_DY_contig_15864561.region001	2846
SD_DY_contig_1601259.region001	2847
SD_DY_contig_17750195.region001	2847
SD_DY_contig_18297150.region001	2847
SD_DY_contig_18442958.region001	2847
SD_DY_contig_16172338.region001	2848
GX_BH_contig_9705425.region001	2849
SD_DY_contig_16568199.region001	2849
SD_DY_contig_16951154.region001	2850
SD_DY_contig_17334431.region001	2851
SD_DY_contig_17932626.region001	2853
SD_DY_contig_18055696.region001	2854
SD_DY_contig_18530652.region001	2857
SD_DY_contig_18591293.region001	2858
SD_DY_contig_19035083.region001	2860
SD_DY_contig_23097043.region001	2860
SD_DY_contig_9503705.region001	2860
GD_ZH_contig_12515053.region001	2861
SD_DY_contig_19756711.region001	2861
SD_DY_contig_20517722.region001	2862
SD_DY_contig_20700754.region001	2863
SD_DY_contig_21293606.region001	2864
SD_DY_contig_21552269.region001	2865
SD_DY_contig_21746912.region001	2868
SD_DY_contig_21758158.region001	2869
SD_DY_contig_21769247.region002	2870
SD_DY_contig_22020953.region001	2871
SD_DY_contig_22131439.region001	2872
SD_DY_contig_2231221.region002	2873
SD_DY_contig_22389157.region001	2875
SD_DY_contig_2257385.region002	2876
SD_DY_contig_22674571.region001	2877
SD_DY_contig_22824326.region001	2879
SD_DY_contig_22986715.region001	2880
SD_DY_contig_2314354.region001	2883
SD_DY_contig_23471664.region001	2884
SD_DY_contig_2357354.region001	2885
SD_DY_contig_24002907.region001	2886
SD_DY_contig_24064551.region001	2887
SD_DY_contig_2415399.region001	2888
SD_DY_contig_24155755.region001	2889
SD_DY_contig_22735926.region001	2890
SD_DY_contig_24157704.region001	2890
SD_DY_contig_24158636.region001	2891
SD_DY_contig_24549765.region001	2892
SD_DY_contig_24905932.region001	2893
SD_DY_contig_25158393.region001	2894
SD_DY_contig_25391349.region001	2895
SD_DY_contig_25612939.region001	2896
SD_DY_contig_25818256.region001	2897
SD_DY_contig_25831887.region001	2898
SD_DY_contig_25877942.region001	2899
SD_DY_contig_2611000.region001	2900
SD_DY_contig_26172748.region001	2901
SD_DY_contig_27579362.region001	2902
SD_DY_contig_27608406.region001	2903
SD_DY_contig_27717175.region001	2904
SD_DY_contig_27851636.region001	2905
SD_DY_contig_27977251.region001	2906
SD_DY_contig_27995665.region001	2908
SD_QD_contig_26962256.region001	2908
SD_DY_contig_28874216.region001	2909
SD_DY_contig_28922950.region001	2910
SD_DY_contig_29127221.region001	2911
SD_DY_contig_2944661.region001	2912
SD_DY_contig_2945408.region001	2913
SD_DY_contig_3459126.region001	2914
SD_DY_contig_3817580.region001	2915
SD_DY_contig_4124005.region001	2916
SD_DY_contig_4503502.region001	2917
SD_DY_contig_4541248.region001	2918
SD_DY_contig_4745015.region001	2919
SD_DY_contig_5213305.region001	2920
SD_DY_contig_5353751.region001	2921
SD_DY_contig_5387054.region001	2922
SD_DY_contig_5485583.region001	2923
SD_DY_contig_581325.region001	2924
SD_DY_contig_6127333.region001	2925
SD_DY_contig_6213267.region001	2926
SD_DY_contig_6242392.region001	2927
SD_DY_contig_6426584.region001	2928
SD_DY_contig_655463.region001	2929
SD_DY_contig_6714579.region001	2930
SD_DY_contig_6805886.region001	2931
SD_DY_contig_7053520.region001	2932
SD_DY_contig_743692.region001	2933
SD_DY_contig_7489233.region001	2934
SD_DY_contig_7993784.region001	2936
SD_DY_contig_80486.region001	2937
SD_DY_contig_8140778.region001	2938
SD_DY_contig_8151327.region001	2939
SD_DY_contig_8312628.region001	2940
SD_DY_contig_8331705.region001	2941
SD_DY_contig_8371887.region001	2942
SD_DY_contig_8436493.region001	2943
SD_DY_contig_8739154.region001	2944
SD_DY_contig_8787890.region001	2945
SD_DY_contig_88252.region001	2946
SD_DY_contig_8845631.region001	2947
SD_DY_contig_8928799.region001	2948
SD_DY_contig_9013973.region001	2949
SD_DY_contig_9206545.region001	2950
SD_DY_contig_922270.region001	2951
SD_QD_contig_10339056.region001	2954
ZJ_WZ_contig_23867843.region001	2954
SD_QD_contig_10339056.region002	2955
SD_QD_contig_10380044.region001	2956
SD_QD_contig_1140820.region001	2957
SD_QD_contig_118407.region001	2958
LN_DD_contig_1340730.region001	2959
SD_QD_contig_11888979.region001	2959
ZJ_NB_contig_6926139.region001	2959
ZJ_WZ_contig_10004541.region001	2959
SD_QD_contig_12638362.region001	2960
SD_QD_contig_12638362.region002	2961
SD_QD_contig_13582417.region001	2963
SD_QD_contig_13645228.region001	2964
SD_QD_contig_14356132.region001	2965
GX_BH_contig_22911309.region001	2966
GX_BH_contig_936746.region001	2966
JS_YC_contig_13093603.region001	2966
SD_QD_contig_14416813.region001	2966
SD_QD_contig_15793187.region001	2968
ZJ_NB_contig_12457232.region001	2968
SD_QD_contig_16733670.region001	2969
SD_QD_contig_16779813.region001	2970
SD_QD_contig_1714841.region001	2971
SD_QD_contig_17383934.region001	2972
SD_QD_contig_18123446.region001	2973
SD_QD_contig_18123446.region002	2974
SD_QD_contig_18601582.region001	2975
FJ_XM_contig_15138506.region001	2977
SD_QD_contig_2381810.region001	2977
SD_QD_contig_2436771.region001	2978
JS_LYG_contig_5413384.region001	2979
SD_QD_contig_24592380.region001	2979
SD_QD_contig_25723195.region001	2980
ZJ_NB_contig_27948996.region001	2980
ZJ_WZ_contig_21213051.region001	2980
SD_QD_contig_26051585.region001	2981
SD_QD_contig_27933879.region002	2985
SD_QD_contig_28664982.region001	2986
SD_QD_contig_26898904.region001	2987
SD_QD_contig_30170427.region001	2987
SD_QD_contig_4890714.region001	2988
SD_QD_contig_5490440.region001	2990
SD_QD_contig_809665.region001	2993
SD_QD_contig_8242568.region001	2994
ZJ_NB_contig_10063526.region001	2995
ZJ_NB_contig_10317887.region001	2996
ZJ_NB_contig_10371558.region001	2997
ZJ_NB_contig_10862988.region001	2998
ZJ_NB_contig_12141422.region001	2999
ZJ_NB_contig_12399028.region001	3000
ZJ_NB_contig_12427237.region001	3001
ZJ_NB_contig_12971323.region001	3003
GD_ZH_contig_11168689.region001	3004
GD_ZH_contig_25819278.region001	3004
ZJ_NB_contig_13344857.region001	3004
ZJ_NB_contig_13550806.region001	3005
SD_QD_contig_15784645.region001	3006
ZJ_NB_contig_13649733.region001	3006
ZJ_NB_contig_13726994.region001	3007
ZJ_NB_contig_13769179.region001	3008
ZJ_NB_contig_14911987.region001	3009
ZJ_NB_contig_14949570.region001	3010
ZJ_NB_contig_15306841.region001	3011
ZJ_NB_contig_15508825.region001	3012
ZJ_NB_contig_16271411.region001	3013
ZJ_NB_contig_16564760.region001	3014
ZJ_NB_contig_17821485.region001	3016
ZJ_NB_contig_17883562.region001	3017
ZJ_NB_contig_18018078.region001	3018
ZJ_NB_contig_22334498.region001	3020
ZJ_NB_contig_2251211.region001	3022
ZJ_NB_contig_22754226.region001	3023
ZJ_NB_contig_228189.region001	3024
ZJ_NB_contig_22832207.region001	3025
ZJ_NB_contig_23209905.region001	3026
ZJ_NB_contig_23219189.region001	3027
ZJ_NB_contig_7472971.region001	3027
ZJ_NB_contig_23972005.region001	3028
ZJ_NB_contig_25857530.region001	3030
ZJ_NB_contig_26179855.region001	3031
ZJ_NB_contig_26402088.region001	3032
ZJ_NB_contig_3689460.region001	3034
GD_ZH_contig_10997029.region001	3035
ZJ_NB_contig_3746119.region001	3035
ZJ_NB_contig_3812857.region001	3036
ZJ_NB_contig_3828479.region001	3037
ZJ_NB_contig_4036110.region001	3038
ZJ_NB_contig_4217584.region001	3040
ZJ_NB_contig_4556953.region001	3041
ZJ_NB_contig_5290923.region001	3042
ZJ_NB_contig_5406829.region001	3043
ZJ_NB_contig_543294.region001	3044
ZJ_NB_contig_5616585.region001	3045
ZJ_NB_contig_5940340.region001	3046
ZJ_NB_contig_620586.region001	3047
ZJ_NB_contig_6893327.region001	3049
ZJ_NB_contig_7145030.region001	3051
ZJ_NB_contig_8282436.region001	3053
ZJ_NB_contig_878734.region001	3054
ZJ_NB_contig_9095850.region001	3055
GD_ZH_contig_19077924.region001	3056
ZJ_NB_contig_9590778.region001	3056
ZJ_WZ_contig_10043740.region001	3058
ZJ_WZ_contig_1042638.region001	3059
ZJ_WZ_contig_10680920.region001	3060
ZJ_WZ_contig_10970164.region001	3061
ZJ_WZ_contig_11284195.region001	3064
ZJ_WZ_contig_12303620.region001	3066
ZJ_WZ_contig_12702479.region001	3067
ZJ_WZ_contig_1340147.region001	3068
ZJ_WZ_contig_13472811.region001	3069
ZJ_WZ_contig_14331445.region001	3071
ZJ_WZ_contig_14776244.region001	3073
HN_SY_contig_29785057.region001	3074
ZJ_WZ_contig_14999868.region001	3074
ZJ_WZ_contig_15002768.region001	3075
ZJ_WZ_contig_15002768.region002	3076
ZJ_WZ_contig_15215092.region001	3077
ZJ_WZ_contig_1545005.region001	3078
ZJ_WZ_contig_15853509.region001	3079
ZJ_WZ_contig_16088462.region001	3080
ZJ_WZ_contig_16114896.region001	3081
ZJ_WZ_contig_25960263.region001	3081
ZJ_WZ_contig_17494129.region001	3082
ZJ_WZ_contig_17632295.region001	3083
ZJ_WZ_contig_18452205.region001	3084
ZJ_WZ_contig_18452205.region002	3085
ZJ_WZ_contig_19620708.region001	3087
ZJ_WZ_contig_1964742.region001	3088
ZJ_WZ_contig_19701855.region001	3089
ZJ_WZ_contig_2231014.region001	3091
JS_LYG_contig_24084035.region001	3092
LN_DD_contig_15547942.region001	3092
ZJ_WZ_contig_22375742.region001	3092
ZJ_WZ_contig_2258288.region001	3093
JS_YC_contig_7379985.region001	3094
JS_YC_contig_7757555.region001	3094
JS_YC_contig_9600639.region001	3094
ZJ_WZ_contig_22617918.region001	3094
ZJ_WZ_contig_22795467.region001	3095
ZJ_WZ_contig_22870814.region001	3096
GD_ZH_contig_17932586.region001	3097
ZJ_WZ_contig_23658316.region001	3097
ZJ_WZ_contig_24076148.region001	3099
ZJ_WZ_contig_24262117.region001	3100
ZJ_WZ_contig_24681133.region001	3101
ZJ_WZ_contig_24981772.region001	3102
ZJ_WZ_contig_25242890.region001	3103
ZJ_WZ_contig_25764355.region001	3104
GD_ZH_contig_11051248.region001	3105
ZJ_WZ_contig_12097044.region001	3105
ZJ_WZ_contig_25934647.region001	3105
ZJ_WZ_contig_26260491.region001	3107
ZJ_WZ_contig_26310595.region001	3108
ZJ_WZ_contig_26683625.region001	3109
ZJ_WZ_contig_26813723.region001	3110
ZJ_WZ_contig_27064443.region001	3111
ZJ_WZ_contig_3189721.region001	3113
ZJ_WZ_contig_3252087.region001	3115
SD_DY_contig_18885823.region001	3116
ZJ_WZ_contig_14405051.region001	3116
ZJ_WZ_contig_3869886.region001	3116
ZJ_WZ_contig_4117647.region001	3117
ZJ_WZ_contig_4168506.region001	3118
ZJ_WZ_contig_4461778.region001	3119
ZJ_WZ_contig_4461778.region002	3120
ZJ_WZ_contig_4476482.region001	3121
SD_QD_contig_12902762.region001	3122
ZJ_NB_contig_21516717.region001	3122
ZJ_WZ_contig_4787009.region001	3122
ZJ_WZ_contig_5071952.region001	3123
ZJ_WZ_contig_5245751.region001	3124
ZJ_WZ_contig_5432259.region001	3125
ZJ_WZ_contig_549677.region001	3126
ZJ_WZ_contig_5523397.region001	3127
ZJ_WZ_contig_5699920.region002	3128
ZJ_WZ_contig_5944164.region001	3129
ZJ_WZ_contig_6169881.region001	3130
ZJ_WZ_contig_6199230.region001	3131
ZJ_WZ_contig_6650721.region001	3134
ZJ_WZ_contig_7574250.region001	3137
ZJ_WZ_contig_8310022.region001	3138
ZJ_WZ_contig_8540778.region001	3139
ZJ_WZ_contig_8928421.region001	3140
ZJ_WZ_contig_9074749.region001	3141
ZJ_WZ_contig_9646821.region001	3143
ZJ_WZ_contig_9675887.region001	3144
ZJ_WZ_contig_9910845.region001	3145
