#BGC Name	Family Number
FJ_XM_contig_14860809.region001	2534
FJ_XM_contig_1494747.region001	2535
FJ_XM_contig_1507571.region001	2536
FJ_XM_contig_15322387.region001	2538
FJ_XM_contig_15383757.region001	2539
JS_YC_contig_803029.region001	2539
FJ_XM_contig_15465821.region001	2540
FJ_XM_contig_15467637.region001	2541
FJ_XM_contig_15560417.region001	2542
FJ_XM_contig_1588118.region001	2545
FJ_XM_contig_16014117.region001	2546
FJ_XM_contig_16467898.region001	2547
FJ_XM_contig_16504324.region001	2548
FJ_XM_contig_16947558.region001	2549
FJ_XM_contig_17502524.region001	2550
FJ_XM_contig_17716403.region001	2552
FJ_XM_contig_17740019.region001	2553
GD_ST_contig_2713754.region001	2553
GD_ST_contig_6684297.region001	2553
GD_ZH_contig_10826507.region001	2553
GX_BH_contig_29824641.region001	2553
HN_SY_contig_15494922.region001	2553
HN_SY_contig_15638372.region001	2553
HN_SY_contig_19122415.region001	2553
HN_SY_contig_1943636.region001	2553
HN_SY_contig_22886643.region001	2553
HN_SY_contig_30482831.region001	2553
HN_SY_contig_5561139.region001	2553
JS_LYG_contig_13330056.region001	2553
JS_LYG_contig_15512364.region001	2553
JS_LYG_contig_16771406.region001	2553
JS_LYG_contig_6965159.region001	2553
LN_DD_contig_13263177.region001	2553
LN_DD_contig_14173740.region001	2553
LN_DD_contig_14239459.region001	2553
LN_DD_contig_7420435.region001	2553
LN_DD_contig_915494.region001	2553
SD_DY_contig_15509516.region001	2553
SD_DY_contig_17486641.region001	2553
SD_DY_contig_21620399.region001	2553
SD_DY_contig_22166743.region001	2553
SD_DY_contig_23137355.region001	2553
SD_DY_contig_26367329.region001	2553
SD_DY_contig_8161538.region001	2553
SD_DY_contig_9036026.region001	2553
SD_QD_contig_24451812.region001	2553
SD_QD_contig_25663624.region001	2553
SD_QD_contig_27213996.region001	2553
ZJ_NB_contig_3118532.region001	2553
ZJ_WZ_contig_17762967.region001	2553
ZJ_WZ_contig_24971922.region001	2553
ZJ_WZ_contig_25346870.region001	2553
ZJ_WZ_contig_6835350.region001	2553
FJ_XM_contig_17826916.region001	2554
FJ_XM_contig_18156980.region001	2555
FJ_XM_contig_18262670.region001	2556
FJ_XM_contig_19139433.region001	2557
FJ_XM_contig_19223643.region001	2558
FJ_XM_contig_19285400.region001	2559
FJ_XM_contig_19454633.region001	2560
FJ_XM_contig_19980161.region001	2562
FJ_XM_contig_19990879.region001	2563
FJ_XM_contig_20067532.region001	2565
FJ_XM_contig_20498204.region001	2566
FJ_XM_contig_20611118.region001	2567
FJ_XM_contig_20643007.region001	2568
FJ_XM_contig_20689371.region001	2569
FJ_XM_contig_21225072.region001	2571
FJ_XM_contig_21334884.region001	2572
LN_DD_contig_23232525.region001	2572
ZJ_WZ_contig_18913357.region001	2572
FJ_XM_contig_21359247.region001	2574
FJ_XM_contig_21458767.region001	2575
FJ_XM_contig_21767374.region001	2576
FJ_XM_contig_21774209.region001	2577
FJ_XM_contig_22218608.region001	2578
FJ_XM_contig_22235730.region001	2579
FJ_XM_contig_22307446.region001	2580
FJ_XM_contig_22390652.region001	2581
FJ_XM_contig_22614251.region001	2582
FJ_XM_contig_22694573.region001	2583
FJ_XM_contig_2272099.region001	2584
FJ_XM_contig_22844587.region001	2585
FJ_XM_contig_22925592.region001	2586
ZJ_WZ_contig_9628606.region001	2586
FJ_XM_contig_23050496.region001	2587
FJ_XM_contig_23143370.region001	2588
FJ_XM_contig_23315110.region001	2589
FJ_XM_contig_2339218.region001	2590
FJ_XM_contig_23629094.region001	2591
FJ_XM_contig_23651043.region001	2592
FJ_XM_contig_23820639.region001	2593
FJ_XM_contig_24106908.region001	2596
FJ_XM_contig_24298658.region001	2597
FJ_XM_contig_24400271.region001	2598
FJ_XM_contig_24932104.region001	2601
FJ_XM_contig_25002975.region001	2602
FJ_XM_contig_25208659.region001	2604
FJ_XM_contig_25900302.region001	2605
FJ_XM_contig_25903625.region001	2606
FJ_XM_contig_26094985.region001	2608
FJ_XM_contig_26919777.region001	2611
FJ_XM_contig_26954048.region001	2612
FJ_XM_contig_27041188.region001	2613
FJ_XM_contig_27063035.region001	2614
FJ_XM_contig_27248813.region001	2615
FJ_XM_contig_27339217.region001	2616
FJ_XM_contig_27385135.region001	2617
FJ_XM_contig_2745980.region001	2618
FJ_XM_contig_27663484.region001	2620
FJ_XM_contig_27987473.region001	2622
FJ_XM_contig_28023940.region001	2623
FJ_XM_contig_2809081.region001	2624
FJ_XM_contig_28206625.region001	2626
FJ_XM_contig_28579114.region001	2628
FJ_XM_contig_28653136.region001	2629
FJ_XM_contig_2868253.region001	2630
LN_DD_contig_13999441.region001	2630
FJ_XM_contig_28702822.region001	2631
FJ_XM_contig_29066785.region001	2632
FJ_XM_contig_29230517.region001	2634
FJ_XM_contig_29501669.region001	2635
FJ_XM_contig_29502581.region001	2636
FJ_XM_contig_29853511.region001	2637
FJ_XM_contig_30306746.region001	2638
FJ_XM_contig_30525382.region001	2639
FJ_XM_contig_30747622.region001	2640
FJ_XM_contig_31007308.region001	2642
FJ_XM_contig_31427085.region001	2643
LN_DD_contig_7464233.region001	2643
FJ_XM_contig_31473531.region001	2644
FJ_XM_contig_31564514.region001	2645
FJ_XM_contig_31568087.region001	2646
FJ_XM_contig_31597628.region001	2647
FJ_XM_contig_31709363.region001	2648
FJ_XM_contig_31817658.region001	2649
FJ_XM_contig_3182178.region001	2650
FJ_XM_contig_31932252.region001	2651
FJ_XM_contig_32030627.region001	2652
FJ_XM_contig_32077655.region001	2653
GD_ST_contig_17700611.region001	2653
HN_SY_contig_6219805.region001	2653
LN_DD_contig_12388163.region001	2653
LN_DD_contig_9126213.region001	2653
SD_QD_contig_27589939.region001	2653
ZJ_NB_contig_26060206.region001	2653
FJ_XM_contig_32254214.region001	2655
FJ_XM_contig_32306081.region001	2656
FJ_XM_contig_32429716.region001	2656
FJ_XM_contig_32324986.region001	2657
FJ_XM_contig_32672220.region001	2661
FJ_XM_contig_32716294.region001	2662
FJ_XM_contig_33293050.region001	2664
FJ_XM_contig_33317161.region001	2665
FJ_XM_contig_33598111.region001	2666
FJ_XM_contig_33980491.region001	2667
FJ_XM_contig_34082890.region001	2669
FJ_XM_contig_34591826.region001	2670
FJ_XM_contig_34836434.region001	2671
FJ_XM_contig_34845728.region001	2672
FJ_XM_contig_35072142.region001	2673
GD_ST_contig_9363329.region001	2673
FJ_XM_contig_35380707.region001	2675
FJ_XM_contig_35444378.region001	2676
FJ_XM_contig_35500370.region001	2677
FJ_XM_contig_35543859.region001	2678
FJ_XM_contig_10660009.region001	2680
FJ_XM_contig_35879681.region001	2680
FJ_XM_contig_36007956.region001	2681
FJ_XM_contig_36187405.region001	2682
FJ_XM_contig_3662638.region001	2684
FJ_XM_contig_3673165.region001	2685
FJ_XM_contig_411716.region001	2687
FJ_XM_contig_4131137.region001	2688
FJ_XM_contig_4135743.region001	2689
LN_DD_contig_11396579.region001	2689
FJ_XM_contig_4160175.region001	2690
FJ_XM_contig_4478605.region001	2691
FJ_XM_contig_4504830.region001	2692
FJ_XM_contig_4549746.region001	2693
FJ_XM_contig_4598570.region001	2694
FJ_XM_contig_4661740.region001	2695
FJ_XM_contig_4820912.region001	2696
FJ_XM_contig_491829.region001	2697
FJ_XM_contig_5011745.region001	2698
FJ_XM_contig_5232081.region001	2700
FJ_XM_contig_542069.region001	2701
FJ_XM_contig_5486638.region001	2702
FJ_XM_contig_5903962.region001	2704
FJ_XM_contig_5957090.region001	2705
FJ_XM_contig_6022602.region001	2707
FJ_XM_contig_6024946.region001	2708
FJ_XM_contig_6093695.region001	2709
FJ_XM_contig_6457621.region001	2712
FJ_XM_contig_6476499.region001	2713
FJ_XM_contig_6519491.region001	2715
FJ_XM_contig_6733568.region001	2716
JS_YC_contig_11977800.region001	2716
FJ_XM_contig_6746499.region001	2717
FJ_XM_contig_6774938.region001	2718
FJ_XM_contig_6807031.region001	2719
FJ_XM_contig_6852438.region001	2720
FJ_XM_contig_6892856.region001	2721
FJ_XM_contig_7002625.region001	2723
GD_ZH_contig_17764897.region001	2723
FJ_XM_contig_7101824.region001	2724
SD_DY_contig_17659661.region001	2724
ZJ_WZ_contig_2123066.region001	2724
FJ_XM_contig_7168626.region001	2725
FJ_XM_contig_7275413.region001	2727
FJ_XM_contig_7289939.region001	2728
FJ_XM_contig_7439242.region001	2729
FJ_XM_contig_7439548.region001	2730
FJ_XM_contig_7651093.region001	2731
FJ_XM_contig_7693622.region001	2732
FJ_XM_contig_7731299.region001	2734
FJ_XM_contig_7737652.region001	2735
FJ_XM_contig_7776751.region001	2736
FJ_XM_contig_7781903.region001	2737
FJ_XM_contig_7958171.region001	2739
FJ_XM_contig_8206065.region001	2742
FJ_XM_contig_8266378.region001	2743
FJ_XM_contig_8284851.region001	2744
FJ_XM_contig_8480053.region001	2745
FJ_XM_contig_8612371.region001	2746
FJ_XM_contig_8693419.region001	2748
FJ_XM_contig_19654613.region001	2749
FJ_XM_contig_24056359.region001	2749
FJ_XM_contig_35297930.region001	2749
FJ_XM_contig_8721333.region001	2749
GD_ST_contig_8457.region001	2749
FJ_XM_contig_8771700.region001	2750
FJ_XM_contig_8848932.region001	2751
FJ_XM_contig_8942529.region001	2752
FJ_XM_contig_9001509.region001	2753
FJ_XM_contig_9081281.region001	2754
FJ_XM_contig_9954430.region001	2756
GD_ST_contig_10015698.region001	2757
GD_ST_contig_10042838.region001	2759
GD_ST_contig_10059053.region001	2760
GD_ST_contig_10089588.region001	2761
GD_ST_contig_10120920.region001	2762
GD_ST_contig_1013632.region001	2764
GD_ST_contig_10174197.region001	2765
GD_ST_contig_2368456.region001	2765
GD_ST_contig_10353353.region001	2766
GD_ST_contig_10435046.region001	2767
GD_ST_contig_10487637.region001	2768
GD_ST_contig_1049278.region001	2769
GX_BH_contig_19268404.region001	2769
GD_ST_contig_10493151.region001	2770
GD_ST_contig_1053238.region001	2771
GD_ST_contig_10589680.region001	2772
SD_DY_contig_10810931.region001	2772
SD_DY_contig_11888918.region001	2772
SD_DY_contig_15713537.region001	2772
SD_DY_contig_9689316.region001	2772
GD_ST_contig_10637286.region001	2775
GD_ST_contig_10718290.region001	2776
GD_ST_contig_10729958.region001	2777
GD_ST_contig_10791338.region001	2778
GD_ST_contig_1098416.region001	2779
GD_ST_contig_11007667.region001	2780
GD_ST_contig_11014047.region001	2781
GD_ST_contig_11026979.region001	2782
GD_ST_contig_11039510.region001	2784
GD_ST_contig_11083731.region001	2785
GD_ST_contig_11186262.region001	2786
GD_ST_contig_11382698.region001	2788
GD_ST_contig_11407021.region001	2789
GD_ST_contig_114511.region001	2791
GD_ST_contig_11595524.region001	2792
GD_ST_contig_11651659.region001	2793
GD_ST_contig_11661436.region001	2794
GD_ST_contig_11709928.region001	2795
GD_ST_contig_2074677.region001	2795
GD_ST_contig_8575256.region001	2795
GD_ST_contig_11720291.region001	2796
GD_ST_contig_11769222.region001	2797
GD_ST_contig_11935332.region001	2798
GD_ST_contig_12085019.region001	2799
GD_ST_contig_12181032.region001	2800
GD_ST_contig_12285042.region001	2802
GD_ST_contig_12404646.region001	2803
GD_ST_contig_12432468.region001	2804
JS_LYG_contig_24034685.region001	2804
GD_ST_contig_12460966.region001	2806
GD_ST_contig_12505129.region001	2807
GD_ST_contig_12521797.region001	2808
GD_ST_contig_12711489.region001	2809
GD_ST_contig_12711876.region001	2810
GD_ST_contig_12733889.region001	2811
GD_ST_contig_1275780.region001	2812
GD_ST_contig_1276129.region001	2813
GD_ST_contig_12814148.region001	2814
GD_ST_contig_12828867.region001	2815
GD_ST_contig_12849220.region001	2816
GD_ST_contig_12961546.region001	2818
GD_ST_contig_13008610.region001	2819
GD_ST_contig_13103344.region001	2820
GD_ST_contig_13278436.region001	2823
GD_ST_contig_13334805.region001	2824
GD_ST_contig_13383223.region001	2825
GD_ST_contig_13406871.region001	2826
GD_ST_contig_1341429.region001	2827
GD_ST_contig_1354545.region001	2828
GD_ST_contig_13661075.region001	2829
GD_ST_contig_13841919.region001	2830
GD_ST_contig_13853058.region001	2831
GD_ST_contig_14006802.region001	2832
GD_ST_contig_14026146.region001	2833
GD_ST_contig_14122494.region001	2834
GD_ST_contig_14275961.region001	2835
GD_ST_contig_14385806.region001	2836
GD_ST_contig_14471378.region001	2837
GD_ST_contig_14477350.region001	2838
GD_ST_contig_14512008.region001	2839
GD_ST_contig_14543701.region001	2840
GD_ST_contig_26383914.region001	2840
GD_ST_contig_14565961.region001	2841
GD_ST_contig_14578517.region001	2842
GD_ST_contig_14625126.region001	2843
GD_ST_contig_14652611.region001	2844
GD_ST_contig_14718514.region001	2846
GD_ST_contig_14725757.region001	2847
GD_ST_contig_14753406.region001	2848
GD_ST_contig_14793687.region001	2850
GD_ST_contig_14795363.region001	2851
GD_ST_contig_14913635.region001	2852
GD_ST_contig_14919389.region001	2853
GD_ST_contig_15028174.region001	2854
GD_ST_contig_15044109.region001	2855
GD_ST_contig_15046968.region001	2856
GD_ST_contig_15061959.region001	2857
GD_ST_contig_15161603.region001	2858
GD_ST_contig_15171645.region001	2859
GD_ST_contig_15235344.region001	2860
GD_ST_contig_15277559.region001	2861
GD_ST_contig_15285467.region001	2862
GD_ST_contig_15390283.region001	2863
GD_ST_contig_15531878.region001	2864
GD_ST_contig_1562733.region001	2865
GD_ST_contig_15657146.region001	2866
GD_ST_contig_15750521.region001	2867
GD_ST_contig_15799092.region001	2868
GD_ST_contig_15905221.region001	2869
GD_ST_contig_16019196.region001	2871
GD_ST_contig_16157099.region001	2872
GD_ST_contig_16219320.region001	2873
GD_ST_contig_16304692.region001	2874
GD_ST_contig_16384205.region001	2875
GD_ST_contig_16569042.region001	2876
GD_ST_contig_16600314.region001	2877
GD_ST_contig_16622138.region001	2878
GD_ST_contig_16654258.region001	2879
GD_ST_contig_16681492.region001	2880
SD_QD_contig_8225937.region001	2880
FJ_XM_contig_27801339.region001	2881
FJ_XM_contig_8197956.region001	2881
GD_ST_contig_16683047.region001	2881
GD_ST_contig_3701991.region001	2881
HN_SY_contig_23631584.region001	2881
HN_SY_contig_27177261.region001	2881
HN_SY_contig_4040870.region001	2881
SD_DY_contig_22937114.region001	2881
GD_ST_contig_16698779.region001	2882
GD_ST_contig_16729089.region001	2883
GD_ST_contig_1674616.region001	2884
GD_ST_contig_16808951.region001	2886
GD_ST_contig_16826627.region001	2887
GD_ST_contig_16899770.region001	2888
GD_ST_contig_16912096.region001	2889
GD_ST_contig_1692096.region001	2890
GD_ST_contig_1704170.region001	2892
GD_ST_contig_17085640.region001	2893
GD_ST_contig_17109857.region001	2894
ZJ_WZ_contig_12300484.region001	2894
GD_ST_contig_1713396.region001	2895
GD_ST_contig_17134539.region001	2896
GD_ST_contig_17152971.region001	2897
GD_ST_contig_1718739.region001	2898
GD_ST_contig_1721126.region001	2899
GD_ST_contig_1722903.region001	2900
GD_ST_contig_17231083.region001	2901
GD_ST_contig_17300169.region001	2902
GD_ST_contig_17334005.region001	2903
GD_ST_contig_11447962.region001	2904
GD_ST_contig_17505172.region001	2904
GD_ST_contig_17553164.region001	2905
GD_ST_contig_17668215.region001	2906
GD_ST_contig_17683069.region001	2907
FJ_XM_contig_3842960.region001	2909
GD_ST_contig_1771940.region001	2909
GD_ST_contig_17772950.region001	2910
GD_ST_contig_17776347.region001	2911
GD_ST_contig_17781201.region001	2912
GD_ST_contig_17799470.region001	2913
GD_ST_contig_17965925.region001	2914
GD_ST_contig_180054.region001	2915
HN_SY_contig_14871572.region001	2915
GD_ST_contig_18008730.region001	2916
GD_ST_contig_18014914.region001	2917
GD_ST_contig_1814369.region001	2918
GD_ST_contig_18186771.region001	2919
GD_ST_contig_18263816.region001	2920
GD_ST_contig_18266361.region001	2921
GD_ST_contig_18289324.region001	2922
GD_ST_contig_18316216.region001	2923
GD_ST_contig_18452486.region001	2925
GD_ST_contig_18468763.region001	2926
GD_ST_contig_18485771.region001	2927
GD_ST_contig_18507502.region001	2928
GD_ST_contig_18661744.region001	2930
GD_ST_contig_18665190.region001	2931
GD_ST_contig_18687008.region001	2933
GD_ST_contig_1875630.region001	2934
GD_ST_contig_18775541.region001	2935
GD_ST_contig_18789920.region001	2936
GD_ST_contig_18789920.region002	2937
GD_ST_contig_18999723.region001	2938
GD_ST_contig_19004469.region001	2939
GD_ST_contig_19026638.region001	2940
GD_ST_contig_19051624.region001	2941
GD_ST_contig_19176385.region001	2942
GD_ST_contig_19256071.region001	2943
GD_ST_contig_19319984.region001	2944
GD_ST_contig_19323759.region001	2945
GD_ST_contig_19359730.region001	2947
GD_ST_contig_19392178.region001	2948
GD_ST_contig_19392186.region001	2949
GD_ST_contig_19420437.region001	2951
GD_ST_contig_19446025.region001	2952
GD_ST_contig_19523041.region001	2953
GD_ST_contig_1953007.region001	2954
GD_ST_contig_19640593.region001	2955
GD_ST_contig_19718371.region001	2956
GD_ST_contig_19753447.region001	2957
GD_ST_contig_19794404.region001	2959
GD_ST_contig_19808437.region001	2960
GD_ST_contig_19854287.region001	2961
GD_ST_contig_1991660.region001	2962
GD_ST_contig_680348.region001	2962
GX_BH_contig_16304714.region001	2962
GX_BH_contig_18494257.region001	2962
HN_SY_contig_14093695.region001	2962
HN_SY_contig_14244818.region001	2962
JS_YC_contig_25272848.region001	2962
JS_YC_contig_6582269.region001	2962
LN_DD_contig_21844107.region001	2962
LN_DD_contig_22019264.region001	2962
LN_DD_contig_22189433.region001	2962
LN_DD_contig_2848140.region001	2962
LN_DD_contig_3037833.region001	2962
LN_DD_contig_4563621.region001	2962
LN_DD_contig_7206098.region001	2962
LN_DD_contig_9188250.region001	2962
SD_DY_contig_12464064.region001	2962
SD_DY_contig_28778086.region001	2962
SD_DY_contig_9762380.region001	2962
SD_QD_contig_183065.region001	2962
SD_QD_contig_21321412.region001	2962
SD_QD_contig_5006522.region001	2962
SD_QD_contig_6956646.region001	2962
ZJ_NB_contig_12880739.region001	2962
ZJ_NB_contig_15772162.region001	2962
ZJ_NB_contig_17107926.region001	2962
ZJ_WZ_contig_11861284.region001	2962
ZJ_WZ_contig_17291498.region001	2962
GD_ST_contig_19929951.region001	2963
GD_ST_contig_19963258.region001	2964
GD_ST_contig_20014836.region001	2965
GD_ST_contig_20135236.region001	2966
GD_ST_contig_20250391.region001	2967
GD_ST_contig_20286499.region001	2968
GD_ST_contig_20303877.region001	2969
GD_ST_contig_20304514.region001	2970
GD_ST_contig_20310078.region001	2971
GD_ST_contig_20348932.region001	2973
GX_BH_contig_17777541.region001	2973
SD_QD_contig_5490440.region001	2973
ZJ_NB_contig_26069833.region001	2973
ZJ_WZ_contig_8568239.region001	2973
GD_ST_contig_20353423.region001	2974
GD_ST_contig_20353755.region001	2975
GD_ST_contig_20356608.region001	2976
GD_ST_contig_20418773.region001	2978
GD_ST_contig_20536648.region001	2980
GD_ST_contig_20601570.region001	2981
GD_ST_contig_20650205.region001	2982
GD_ST_contig_20665579.region001	2983
GD_ST_contig_20671937.region001	2984
GD_ST_contig_20690865.region001	2985
GD_ST_contig_20789739.region001	2987
GD_ST_contig_20839314.region001	2988
GD_ST_contig_20854125.region001	2989
GD_ST_contig_21008856.region001	2991
GD_ST_contig_2126877.region001	2994
GD_ST_contig_21299755.region001	2995
GD_ST_contig_21344388.region001	2997
GD_ST_contig_21363641.region001	2998
GD_ST_contig_21376844.region001	2999
GD_ST_contig_2142516.region001	3000
GD_ST_contig_21446010.region001	3001
GD_ST_contig_21447897.region001	3002
GD_ST_contig_21664336.region001	3003
GD_ST_contig_21671917.region001	3004
GD_ST_contig_21715399.region001	3005
GD_ST_contig_21818734.region001	3006
GD_ST_contig_21863811.region001	3007
GD_ST_contig_21941647.region001	3008
GD_ST_contig_22079974.region001	3009
GD_ST_contig_22090633.region001	3010
GD_ST_contig_22097523.region001	3011
GD_ST_contig_22152713.region001	3012
GD_ST_contig_22339661.region001	3013
GD_ST_contig_22407408.region001	3014
GD_ST_contig_22457531.region001	3015
GD_ST_contig_22497510.region001	3016
GD_ST_contig_22523714.region001	3017
GD_ST_contig_22532998.region001	3018
GD_ST_contig_22544323.region001	3019
GD_ST_contig_22650394.region001	3021
GD_ST_contig_22822877.region001	3022
GD_ST_contig_22825983.region001	3023
GD_ST_contig_22966730.region001	3024
GD_ST_contig_23055210.region001	3025
GD_ST_contig_23315396.region001	3026
GD_ST_contig_23325546.region001	3027
GD_ST_contig_23332466.region001	3028
GD_ST_contig_23367335.region001	3029
GD_ST_contig_23435660.region001	3030
GD_ST_contig_23717224.region001	3032
GD_ST_contig_23778017.region001	3033
GD_ST_contig_23845253.region001	3034
GD_ST_contig_23865847.region001	3035
GD_ST_contig_23960823.region001	3036
GD_ST_contig_23971624.region001	3037
SD_DY_contig_28617177.region001	3037
ZJ_WZ_contig_4824294.region001	3037
GD_ST_contig_24027816.region001	3038
GD_ST_contig_24029008.region001	3039
GD_ST_contig_24062421.region001	3040
GD_ST_contig_24291182.region001	3042
GD_ST_contig_24306339.region001	3043
GD_ST_contig_24320806.region001	3044
GD_ST_contig_24329831.region001	3045
GD_ST_contig_24338507.region001	3046
GD_ST_contig_24479281.region001	3047
GD_ST_contig_24547510.region001	3048
GD_ST_contig_24642819.region001	3049
GD_ST_contig_24672316.region001	3050
GD_ST_contig_24675354.region001	3051
GD_ST_contig_24699229.region001	3052
GD_ST_contig_24961168.region001	3053
GD_ST_contig_24979556.region001	3054
GD_ST_contig_24982490.region001	3055
GD_ST_contig_25012253.region001	3056
GD_ST_contig_25039707.region001	3057
GD_ST_contig_25066875.region001	3058
LN_DD_contig_14804235.region001	3058
GD_ST_contig_25077710.region001	3059
GD_ST_contig_25098277.region001	3060
GD_ST_contig_25134246.region001	3061
GD_ST_contig_25193699.region001	3062
GD_ST_contig_25304043.region001	3063
FJ_XM_contig_8618480.region001	3064
GD_ST_contig_2536127.region001	3064
GD_ST_contig_25399700.region001	3065
GD_ST_contig_25408909.region001	3066
GD_ST_contig_25421109.region001	3067
GD_ST_contig_2543071.region001	3068
GD_ST_contig_25461139.region001	3069
GD_ST_contig_25537572.region001	3070
GD_ST_contig_25652283.region001	3071
GD_ST_contig_25657692.region001	3072
GD_ST_contig_25662104.region001	3073
GX_BH_contig_13892757.region001	3073
GD_ST_contig_25976314.region001	3075
GD_ST_contig_25998070.region001	3076
GD_ST_contig_26210141.region001	3078
GD_ST_contig_26306497.region001	3079
GD_ST_contig_26383080.region001	3080
GD_ST_contig_26513404.region001	3082
GD_ST_contig_26546309.region001	3083
GD_ST_contig_26587334.region001	3084
GD_ST_contig_2697381.region001	3085
GD_ZH_contig_23844816.region001	3085
JS_YC_contig_3835443.region001	3085
ZJ_NB_contig_9120753.region001	3085
GD_ST_contig_2876290.region001	3088
GD_ST_contig_3015468.region001	3089
GD_ST_contig_3046199.region001	3090
GD_ST_contig_3046199.region002	3091
GD_ST_contig_3115199.region001	3093
GD_ST_contig_3196150.region001	3094
GD_ST_contig_3250876.region001	3095
GD_ST_contig_3373341.region001	3096
GD_ST_contig_337562.region001	3097
GD_ST_contig_3400795.region001	3098
GD_ST_contig_3421998.region001	3099
GD_ST_contig_3582291.region001	3101
GD_ST_contig_363363.region001	3102
GD_ST_contig_3698558.region001	3103
GD_ST_contig_3709181.region001	3105
GD_ST_contig_3743032.region001	3106
GD_ST_contig_3759909.region001	3107
GD_ST_contig_3819176.region001	3108
GD_ST_contig_4000591.region001	3109
GD_ST_contig_4006385.region001	3110
GD_ST_contig_413351.region001	3111
GD_ST_contig_4142422.region001	3112
GD_ST_contig_4188321.region001	3113
GD_ST_contig_4215149.region001	3114
GD_ST_contig_4219375.region001	3115
GD_ST_contig_4233322.region001	3116
GD_ST_contig_4247004.region001	3117
GD_ST_contig_4288057.region001	3119
GD_ST_contig_4308221.region001	3120
GD_ST_contig_440862.region001	3121
ZJ_NB_contig_25218362.region001	3121
GD_ST_contig_4494055.region001	3123
GD_ST_contig_4507396.region001	3124
GD_ST_contig_4530522.region001	3125
GD_ST_contig_4545313.region001	3126
GD_ST_contig_4570696.region001	3127
GD_ST_contig_4676869.region001	3128
GD_ST_contig_4715699.region001	3129
GD_ST_contig_4717373.region001	3130
SD_DY_contig_12025641.region001	3130
GD_ST_contig_4723645.region001	3131
GD_ST_contig_4738984.region001	3132
GD_ST_contig_4903865.region001	3133
GD_ST_contig_499982.region001	3134
GD_ST_contig_5022758.region001	3135
GD_ST_contig_5048280.region001	3136
GD_ST_contig_5074688.region001	3137
