bgc_name	membership_value
SD_QD_contig_9907068.region001	0.724950486733151
SD_DY_contig_5882530.region001	1.21607507579184
GD_ST_contig_19359730.region001	0.933967929360829
GD_ZH_contig_23166278.region001	1.0585234465196
HN_SY_contig_28926123.region001	1.12143513133131
SD_DY_contig_11848242.region001	1.14876300631655
LN_DD_contig_8003288.region001	1.20631497558241
ZJ_NB_contig_12825194.region001	1.25541931895158
ZJ_WZ_contig_26324836.region001	1.10115915982374
JS_YC_contig_5699393.region001	0.986292103089858
SD_DY_contig_11159228.region001	1.11375372542192
FJ_XM_contig_6774938.region001	0.559016994374947
HN_SY_contig_29596262.region001	1.0117341543121
SD_DY_contig_10764086.region001	1.28777197990647
ZJ_NB_contig_15054077.region001	1.09158243076432
JS_YC_contig_2123632.region001	0.726483157256779
HN_SY_contig_28899292.region001	0.882635934119354
SD_QD_contig_5713408.region001	1.02451754552822
JS_LYG_contig_19358590.region001	1.1581259376093
GD_ST_contig_18008730.region001	1.05865907062431
HN_SY_contig_8168331.region001	0.92819226909979
GD_ST_contig_14122494.region001	0.371500849855822
HN_SY_contig_21369360.region001	1.3233728634271
FJ_XM_contig_28702822.region001	0.846377277865577
GD_ST_contig_15044109.region001	0.771690503794386
HN_SY_contig_20875816.region001	1.0449652660732
SD_DY_contig_9247503.region001	1.15945134113357
SD_DY_contig_5714732.region001	1.20593467167178
GD_ZH_contig_19892805.region001	1.20220892706351
HN_SY_contig_3640510.region001	1.21693084772412
JS_YC_contig_25899018.region001	0.942025571662902
SD_DY_contig_17761177.region001	1.23160195370767
SD_QD_contig_10967542.region001	1.16243511342288
ZJ_NB_contig_23180299.region001	0.833907190685188
HN_SY_contig_2000546.region001	1.07509430652494
SD_DY_contig_28848813.region001	1.12683332416425
HN_SY_contig_6682293.region001	0.719867980039895
HN_SY_contig_33189836.region001	1.08231793524587
SD_DY_contig_13791253.region001	1.08738982441963
SD_QD_contig_5688450.region001	1.19272411248315
SD_DY_contig_28132860.region001	0.866377460978269
FJ_XM_contig_2272099.region001	1.10383534513486
GD_ZH_contig_15771047.region001	0.933475260059482
HN_SY_contig_1250498.region001	1.23010006662973
LN_DD_contig_10405662.region001	0.86185148487225
SD_DY_contig_2264868.region001	1.17179289641315
ZJ_WZ_contig_26136178.region001	0.9328503367654
ZJ_WZ_contig_14917059.region001	1.1753125181164
JS_YC_contig_19132495.region001	1.02626159586555
HN_SY_contig_11164937.region001	1.10383534513486
JS_LYG_contig_2317193.region001	0.93284798579403
GD_ZH_contig_13358595.region001	0.968719730203087
SD_DY_contig_9707798.region001	0.848373937689596
HN_SY_contig_16199757.region001	1.03768193384499
SD_DY_contig_2448079.region001	1.04204600274635
GD_ST_contig_11083731.region001	1.06088182001755
SD_QD_contig_29989536.region001	1.13276073428093
SD_DY_contig_66366.region001	0.700257211687691
SD_DY_contig_28235154.region001	0.960400014493623
GD_ST_contig_20250391.region001	0.989341036471722
HN_SY_contig_32528417.region001	0.882635934119354
SD_DY_contig_22513987.region001	0.686886923069087
SD_DY_contig_26250664.region001	1.25740206461026
GD_ST_contig_10089588.region001	1.16473223816157
LN_DD_contig_18468643.region001	1.16116678829442
SD_DY_contig_13497591.region001	1.11559192684194
GD_ST_contig_16826627.region001	1.03855357170453
JS_YC_contig_23692581.region001	1.23160195370767
SD_DY_contig_3751678.region001	1.04339849966299
SD_DY_contig_24644598.region001	1.09512751265041
GD_ST_contig_20135236.region001	0.855607440193619
HN_SY_contig_7310303.region001	1.12443644459958
GD_ZH_contig_22865922.region001	0.993663886991896
GD_ST_contig_26587334.region001	0.673379649869073
HN_SY_contig_21744782.region001	0.615174896153765
ZJ_NB_contig_17091320.region001	1.01259535512248
ZJ_WZ_contig_10091889.region001	0.772130584820358
GD_ST_contig_14725757.region001	1.0798737423689
HN_SY_contig_18013249.region001	1.13899948385435
HN_SY_contig_1829302.region001	1.07095651410518
GD_ZH_contig_24896715.region001	0.956666078163904
JS_LYG_contig_17088305.region001	1.01669730754608
FJ_XM_contig_22925592.region001	0.946208464621836
SD_DY_contig_10448221.region001	1.15635556296525
JS_LYG_contig_10930145.region001	1.21587392711149
SD_DY_contig_3132102.region001	1.3570167803984
SD_DY_contig_20507598.region001	0.559016994374947
GD_ZH_contig_6433603.region001	0.677766833857158
HN_SY_contig_13070086.region001	0.7225877017147
JS_LYG_contig_18300280.region001	1.18804332432347
HN_SY_contig_9901544.region001	0.866304775847656
LN_DD_contig_18817981.region001	1.13653022714137
ZJ_WZ_contig_4026627.region001	1.12776954584689
SD_DY_contig_18582655.region001	0.930847155537939
JS_YC_contig_16342588.region001	0.724950486733151
HN_SY_contig_2829830.region001	1.25346595391362
LN_DD_contig_2931631.region001	0.307464828190206
JS_YC_contig_13838752.region001	1.14939582929845
GD_ST_contig_19753447.region001	1.21952416219979
GX_BH_contig_27673485.region001	0.933967929360829
JS_LYG_contig_20972651.region001	0.724950486733151
SD_DY_contig_9437770.region001	1.08713306925684
HN_SY_contig_16433654.region001	0.808394343657531
SD_DY_contig_15114029.region001	0.724950486733151
GD_ST_contig_18999723.region001	1.18532029567001
SD_QD_contig_16052448.region001	1.18436980652277
SD_DY_contig_2003246.region001	0.90710107755433
SD_DY_contig_17831908.region001	0.717070042205816
GD_ZH_contig_21177097.region001	1.12288618555785
HN_SY_contig_28954936.region001	0.805989323878425
LN_DD_contig_22204330.region001	0.668067959973701
SD_QD_contig_12783611.region001	1.16269319936009
JS_LYG_contig_14924347.region001	0.418178634655481
FJ_XM_contig_15467637.region001	1.17758996860108
HN_SY_contig_30026240.region001	1.27644338234917
JS_LYG_contig_23601901.region001	0.851433343251428
SD_QD_contig_5688444.region001	1.17960210115073
GD_ZH_contig_13166129.region001	1.0220282465714
GD_ST_contig_16219320.region001	1.12304095120234
SD_QD_contig_13893606.region001	0.981775710842172
GD_ZH_contig_7249302.region001	0.883182561727281
GD_ZH_contig_18005758.region001	0.844186257986448
HN_SY_contig_26139962.region001	0.882635934119354
LN_DD_contig_19892916.region001	1.05865907062431
GD_ZH_contig_563688.region001	1.11250306241873
FJ_XM_contig_24298658.region001	0.724950486733151
HN_SY_contig_29148575.region001	1.22914054185185
ZJ_WZ_contig_1400273.region001	0.541437339201111
HN_SY_contig_7212626.region001	0.96058776860017
SD_DY_contig_27280728.region001	0.90580786952943
HN_SY_contig_31604681.region001	1.16139332611946
JS_YC_contig_23848492.region001	0.927338816036501
SD_DY_contig_371220.region001	1.2387879893118
LN_DD_contig_22180297.region001	1.06746395924004
ZJ_NB_contig_6682436.region001	0.946208464621836
SD_QD_contig_26769255.region001	1.16626747572046
SD_DY_contig_22677713.region001	1.15563217915148
GD_ST_contig_14718514.region001	1.23160195370767
SD_DY_contig_5615882.region001	1.07339364309813
SD_DY_contig_9972002.region001	1.18532029567001
LN_DD_contig_22816019.region001	1.12952693229577
FJ_XM_contig_33293050.region001	1.19023807142381
FJ_XM_contig_36187405.region001	0.855607440193619
SD_DY_contig_28729382.region001	0.927492956417884
FJ_XM_contig_35072142.region001	0.25
HN_SY_contig_20771367.region001	1.26110429376023
HN_SY_contig_28737365.region001	1.0220282465714
SD_QD_contig_30743102.region001	0.828608633351671
ZJ_WZ_contig_21186304.region001	1.02743859520291
FJ_XM_contig_9126591.region001	0.8661158879976
SD_DY_contig_13642007.region001	1.01647488953598
SD_DY_contig_7119281.region001	1.02153433969948
SD_DY_contig_24187032.region001	1.19002505882867
GX_BH_contig_18254605.region001	1.14234493614805
GD_ST_contig_20353755.region001	1.10902674361887
SD_DY_contig_15115329.region001	1.2308847607235
SD_DY_contig_3924913.region001	0.854391749959946
GD_ZH_contig_21656148.region001	1.0117341543121
FJ_XM_contig_8284851.region001	0.911897309000963
GX_BH_contig_29231792.region001	1.11564208988244
SD_DY_contig_28656082.region001	0.910665536660257
LN_DD_contig_8644629.region001	1.09158243076432
SD_DY_contig_12772443.region001	1.17546832856659
SD_DY_contig_5262225.region001	0.888967102531715
GD_ST_contig_25976314.region001	1.12932778948353
SD_DY_contig_15385114.region001	1.02266406195121
HN_SY_contig_28178592.region001	1.3127630770442
SD_QD_contig_5487445.region001	1.02743859520291
ZJ_WZ_contig_13682812.region001	0.780445414355806
LN_DD_contig_16438423.region001	1.06167789049316
SD_DY_contig_14074644.region001	1.16045458159917
ZJ_WZ_contig_4739101.region001	1.14888244198059
LN_DD_contig_8222952.region001	0.788362465790829
GX_BH_contig_21558161.region001	0.724950486733151
SD_DY_contig_3672449.region001	1.25390445773608
SD_DY_contig_28595814.region001	1.16588358356354
ZJ_NB_contig_27363381.region001	0.956666078163904
SD_DY_contig_24194457.region001	1.01335240137757
GD_ST_contig_16808951.region001	0.835910349870372
HN_SY_contig_1626546.region001	0.920811638347872
SD_DY_contig_9036197.region001	1.16243511342288
HN_SY_contig_556453.region001	0.988785732711629
GD_ZH_contig_3134684.region001	0.984462134122463
GD_ZH_contig_16752582.region001	1.17207306655426
SD_DY_contig_20808262.region001	0.803292449976771
GD_ZH_contig_16429043.region001	0.808394343657531
SD_DY_contig_18811902.region001	0.912870929175277
GD_ST_contig_16698779.region001	1.1268120759088
HN_SY_contig_14077643.region001	1.16227873514711
SD_DY_contig_20059327.region001	1.11476776409754
SD_DY_contig_25764973.region001	1.16269319936009
SD_DY_contig_319429.region001	1.03124139529448
GX_BH_contig_8120420.region001	1.08246019333135
ZJ_WZ_contig_7743686.region001	1.0904445153918
GD_ST_contig_8949946.region001	1.15754271541751
LN_DD_contig_19134884.region001	0.979743449623982
SD_DY_contig_17148669.region001	0.745621285574785
FJ_XM_contig_3842960.region001	0.371500849855822
HN_SY_contig_10001047.region001	1.04454169273781
SD_DY_contig_12922788.region001	0.995239220494226
GD_ST_contig_24961168.region001	1.0220282465714
HN_SY_contig_15952146.region001	0.846377277865577
SD_DY_contig_19455936.region001	1.07145176674703
GD_ST_contig_9633952.region001	1.06065570841289
HN_SY_contig_4204361.region001	1.08224526963854
HN_SY_contig_8714433.region001	1.07783534570736
HN_SY_contig_28436794.region001	1.0117341543121
LN_DD_contig_21382386.region001	1.24919846303233
SD_DY_contig_23916591.region001	1.14877259138591
SD_QD_contig_12533392.region001	0.946208464621836
HN_SY_contig_25068506.region001	0.754855029877666
LN_DD_contig_11795364.region001	0.788438860497006
SD_QD_contig_4643233.region001	1.02485859314162
GD_ST_contig_20315220.region001	0.318044639012944
SD_DY_contig_2387936.region001	0.872418709214467
SD_DY_contig_8900642.region001	1.15563217915148
ZJ_WZ_contig_25147695.region001	0.850806338082773
SD_DY_contig_16076329.region001	1.15563217915148
SD_DY_contig_14139741.region001	0.945424580688483
ZJ_NB_contig_24145046.region001	1.10383534513486
SD_QD_contig_6145184.region001	1.1966011438806
FJ_XM_contig_6024946.region001	0.891849686603754
GX_BH_contig_19727115.region001	1.13368953905548
SD_DY_contig_2230516.region001	0.674193984032284
SD_DY_contig_4317487.region001	1.20601076112695
SD_DY_contig_19247616.region001	1.23160195370767
GD_ST_contig_25745521.region001	1.15754271541751
SD_DY_contig_25493367.region001	1.11832648408227
GD_ST_contig_25098277.region001	1.14601472854273
GD_ST_contig_12432468.region001	1.17634348682509
HN_SY_contig_6009758.region001	1.13945319542067
SD_QD_contig_17585416.region001	0.840791046794414
SD_QD_contig_17581455.region001	1.21182825087312
SD_DY_contig_5895625.region001	0.78579847645175
SD_DY_contig_10359192.region001	0.89624253303639
LN_DD_contig_14449245.region001	1.04135398199758
HN_SY_contig_7112693.region001	1.16000607217675
SD_QD_contig_13327179.region001	1.18102780351762
LN_DD_contig_10677278.region001	1.12992994839019
HN_SY_contig_9236516.region001	1.04316563754939
HN_SY_contig_17748.region001	1.12760420096046
LN_DD_contig_3263224.region001	1.08767774192616
LN_DD_contig_22415012.region001	1.3570167803984
FJ_XM_contig_4160175.region001	1.06323008150387
JS_LYG_contig_9659993.region001	1.1694391141904
SD_DY_contig_21404976.region001	0.848373937689596
GD_ZH_contig_16851348.region001	1.03176082015194
ZJ_NB_contig_13014503.region001	0.907841446635032
GD_ST_contig_1814369.region001	1.20073301822604
SD_QD_contig_14330262.region001	1.08096953024938
SD_QD_contig_20655321.region001	1.15582484313798
GD_ST_contig_20286499.region001	0.994472431367506
GD_ZH_contig_14044023.region001	1.10721711068191
HN_SY_contig_17041217.region001	1.3570167803984
SD_DY_contig_18045593.region001	1.01271037474293
SD_QD_contig_20225729.region001	1.14563186880109
SD_DY_contig_23407532.region001	0.733980275330154
GD_ST_contig_18186771.region001	1.00605952296492
SD_DY_contig_13328065.region001	1.1669505530782
FJ_XM_contig_23629094.region001	0.846377277865577
GD_ZH_contig_17294908.region001	0.61806377479592
GD_ST_contig_940676.region001	1.13065225065703
SD_DY_contig_23655720.region001	1.04992708368402
SD_QD_contig_6343844.region001	0.318044639012944
GD_ZH_contig_745551.region001	0.843020318592257
SD_DY_contig_10613663.region001	1.20611672294765
SD_QD_contig_5748928.region001	0.47430939605149
JS_YC_contig_7316292.region001	1.3570167803984
ZJ_WZ_contig_12287228.region001	0.724484282783698
HN_SY_contig_9319926.region001	1.09360401782027
GX_BH_contig_30843787.region001	0.707106781186548
SD_QD_contig_16802273.region001	1.04934950355764
JS_YC_contig_9917305.region001	1.23806790709303
HN_SY_contig_33447489.region001	1.19218648432009
SD_DY_contig_12864080.region001	1.17414452387337
HN_SY_contig_24035299.region001	0.848593200715346
HN_SY_contig_1051944.region001	0.862264901858494
SD_DY_contig_11785613.region001	1.11005154050006
SD_DY_contig_22694045.region001	1.13624424848091
SD_DY_contig_8169394.region001	0.786853272950247
ZJ_WZ_contig_17805617.region001	1.17237227783191
SD_QD_contig_15383586.region001	0.774179969592162
HN_SY_contig_8961466.region001	0.988785732711629
JS_LYG_contig_8597137.region001	1.25165212374943
SD_DY_contig_19170180.region001	1.14468666015452
SD_DY_contig_20331118.region001	1.01703752247361
SD_DY_contig_14214096.region001	0.809524706735307
HN_SY_contig_11463148.region001	0.964014045036373
HN_SY_contig_10057148.region001	0.81278949831544
SD_DY_contig_2906526.region001	1.19605480335716
HN_SY_contig_28247404.region001	1.04316563754939
ZJ_WZ_contig_8482232.region001	0.318044639012944
HN_SY_contig_22898469.region001	1.16442110318193
SD_DY_contig_24728703.region001	0.318044639012944
GD_ST_contig_12711876.region001	1.25390445773608
SD_DY_contig_21326744.region001	1.18838940420472
SD_DY_contig_13255385.region001	0.903132601270286
SD_DY_contig_27468950.region001	1.15094265569582
HN_SY_contig_5703957.region001	0.7225877017147
SD_DY_contig_12478312.region001	1.0544137147908
FJ_XM_contig_7101824.region001	0.804378599688881
SD_DY_contig_4778946.region001	1.18532029567001
SD_DY_contig_2323843.region001	0.99820193994482
SD_DY_contig_7465046.region001	1.11824616215237
LN_DD_contig_22375358.region001	0.724950486733151
HN_SY_contig_6854738.region001	1.05982925036056
JS_LYG_contig_12711533.region001	0.673379649869073
SD_DY_contig_1286114.region001	0.97705385092042
SD_DY_contig_26694487.region001	1.1564466143697
GX_BH_contig_342348.region001	1.12449571286737
SD_DY_contig_8364694.region001	1.19087212137337
SD_DY_contig_26084204.region001	1.14665220977089
ZJ_NB_contig_27636514.region001	1.16047326492513
SD_QD_contig_24486507.region001	1.11218369034938
SD_DY_contig_1533934.region001	1.02743859520291
