#BGC Name	Family Number
ZJ_WZ_contig_2231014.region001	3091
JS_LYG_contig_24084035.region001	3092
LN_DD_contig_15547942.region001	3092
ZJ_WZ_contig_22375742.region001	3092
ZJ_WZ_contig_22870814.region001	3096
GD_ZH_contig_17932586.region001	3097
ZJ_WZ_contig_23658316.region001	3097
ZJ_WZ_contig_26683625.region001	3109
ZJ_WZ_contig_3252087.region001	3115
ZJ_WZ_contig_4168506.region001	3118
SD_DY_contig_24155755.region001	3122
SD_QD_contig_12902762.region001	3122
ZJ_NB_contig_21516717.region001	3122
ZJ_WZ_contig_4787009.region001	3122
ZJ_WZ_contig_5944164.region001	3129
ZJ_WZ_contig_10970164.region001	3130
ZJ_WZ_contig_6169881.region001	3130
ZJ_WZ_contig_6199230.region001	3131
ZJ_WZ_contig_6403591.region001	3133
LN_DD_contig_20663041.region001	3144
ZJ_WZ_contig_9675887.region001	3144
